timestamp;buyer;seller;symbol;currency;price;quantity
0;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5259.0;14
0;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5259.0;8
0;BOT_MAKER;BOT_TAKER;VEV_5300;XIRECS;49.0;4
100;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5259.0;14
100;BOT_TAKER;BOT_MAKER;VEV_5400;XIRECS;17.0;3
300;BOT_TAKER;BOT_MAKER;HYDROGEL_PACK;XIRECS;9984.0;5
400;BOT_MAKER;BOT_TAKER;HYDROGEL_PACK;XIRECS;9968.0;4
400;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5260.0;5
500;BOT_TAKER;BOT_MAKER;HYDROGEL_PACK;XIRECS;9983.0;5
500;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5262.0;12
600;BOT_TAKER;BOT_MAKER;VEV_4000;XIRECS;1272.0;2
600;BOT_TAKER;BOT_MAKER;VEV_5500;XIRECS;7.0;5
700;BOT_TAKER;BOT_MAKER;HYDROGEL_PACK;XIRECS;9985.0;6
800;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5261.0;8
800;BOT_TAKER;BOT_MAKER;VELVETFRUIT_EXTRACT;XIRECS;5266.0;7
800;SUBMISSION;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5262.0;4
900;BOT_MAKER;BOT_TAKER;HYDROGEL_PACK;XIRECS;9965.0;5
900;BOT_TAKER;BOT_MAKER;VELVETFRUIT_EXTRACT;XIRECS;5265.0;6
1100;BOT_TAKER;BOT_MAKER;HYDROGEL_PACK;XIRECS;9981.0;3
1100;BOT_MAKER;BOT_TAKER;VEV_5400;XIRECS;15.0;2
1200;BOT_MAKER;BOT_TAKER;HYDROGEL_PACK;XIRECS;9965.0;3
1200;BOT_TAKER;SUBMISSION;VELVETFRUIT_EXTRACT;XIRECS;5264.0;5
1200;BOT_TAKER;BOT_MAKER;VELVETFRUIT_EXTRACT;XIRECS;5265.0;2
1300;BOT_MAKER;BOT_TAKER;VEV_5500;XIRECS;6.0;5
1400;BOT_TAKER;BOT_MAKER;HYDROGEL_PACK;XIRECS;9980.0;4
1400;BOT_MAKER;BOT_TAKER;VEV_6000;XIRECS;0.0;3
1500;BOT_TAKER;BOT_MAKER;VEV_4000;XIRECS;1277.0;3
1600;BOT_MAKER;BOT_TAKER;VEV_6000;XIRECS;0.0;4
1700;BOT_TAKER;BOT_MAKER;VELVETFRUIT_EXTRACT;XIRECS;5266.0;3
1700;BOT_TAKER;BOT_MAKER;VEV_6000;XIRECS;1.0;5
1800;BOT_TAKER;SUBMISSION;VELVETFRUIT_EXTRACT;XIRECS;5265.0;4
1900;BOT_MAKER;BOT_TAKER;HYDROGEL_PACK;XIRECS;9965.0;2
1900;BOT_TAKER;BOT_MAKER;VELVETFRUIT_EXTRACT;XIRECS;5265.0;8
1900;SUBMISSION;BOT_TAKER;VEV_4000;XIRECS;1256.0;3
2100;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5262.0;4
2100;BOT_TAKER;BOT_MAKER;VEV_5300;XIRECS;51.0;2
2200;BOT_TAKER;BOT_MAKER;HYDROGEL_PACK;XIRECS;9982.0;2
2200;BOT_TAKER;BOT_MAKER;HYDROGEL_PACK;XIRECS;9982.0;2
2300;BOT_MAKER;BOT_TAKER;HYDROGEL_PACK;XIRECS;9966.0;5
2300;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5262.0;4
2400;BOT_MAKER;BOT_TAKER;HYDROGEL_PACK;XIRECS;9967.0;6
2400;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5262.0;8
2500;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5261.0;8
2500;BOT_MAKER;BOT_TAKER;VEV_5500;XIRECS;6.0;4
2500;BOT_TAKER;BOT_MAKER;VEV_6500;XIRECS;1.0;2
2600;BOT_MAKER;BOT_TAKER;HYDROGEL_PACK;XIRECS;9971.0;6
2600;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5261.0;7
2700;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5261.0;6
2700;BOT_TAKER;BOT_MAKER;VEV_6500;XIRECS;1.0;2
2800;BOT_TAKER;BOT_MAKER;VELVETFRUIT_EXTRACT;XIRECS;5268.0;5
2800;BOT_TAKER;BOT_MAKER;VEV_4000;XIRECS;1274.0;1
3100;BOT_MAKER;BOT_TAKER;HYDROGEL_PACK;XIRECS;9974.0;5
3300;BOT_TAKER;SUBMISSION;HYDROGEL_PACK;XIRECS;9993.0;5
3400;BOT_MAKER;BOT_TAKER;HYDROGEL_PACK;XIRECS;9977.0;3
3500;BOT_MAKER;BOT_TAKER;HYDROGEL_PACK;XIRECS;9976.0;4
3500;BOT_MAKER;BOT_TAKER;VEV_5400;XIRECS;13.0;2
3700;BOT_MAKER;BOT_TAKER;VEV_6500;XIRECS;0.0;5
3800;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5264.0;6
3900;BOT_TAKER;BOT_MAKER;VELVETFRUIT_EXTRACT;XIRECS;5268.0;3
4000;BOT_TAKER;BOT_MAKER;HYDROGEL_PACK;XIRECS;9997.0;5
4000;BOT_TAKER;SUBMISSION;HYDROGEL_PACK;XIRECS;9996.0;5
4000;BOT_TAKER;BOT_MAKER;HYDROGEL_PACK;XIRECS;9997.0;1
4000;SUBMISSION;BOT_TAKER;VEV_4000;XIRECS;1255.0;2
4100;BOT_TAKER;BOT_MAKER;VEV_5400;XIRECS;15.0;2
4100;BOT_TAKER;BOT_MAKER;VEV_6000;XIRECS;1.0;4
4200;BOT_TAKER;BOT_MAKER;VELVETFRUIT_EXTRACT;XIRECS;5267.0;8
4300;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5259.0;3
4300;BOT_MAKER;BOT_TAKER;VEV_5500;XIRECS;6.0;4
4300;SUBMISSION;BOT_TAKER;VEV_4000;XIRECS;1257.0;2
4500;BOT_TAKER;BOT_MAKER;VEV_4000;XIRECS;1277.0;3
4500;BOT_TAKER;BOT_MAKER;VEV_6500;XIRECS;1.0;4
4600;BOT_TAKER;BOT_MAKER;VELVETFRUIT_EXTRACT;XIRECS;5264.0;4
4700;BOT_TAKER;BOT_MAKER;HYDROGEL_PACK;XIRECS;9993.0;2
4700;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5259.0;7
4800;BOT_TAKER;BOT_MAKER;VELVETFRUIT_EXTRACT;XIRECS;5264.0;8
4800;BOT_TAKER;BOT_MAKER;VEV_5500;XIRECS;7.0;5
4900;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5258.0;7
5000;BOT_TAKER;BOT_MAKER;VELVETFRUIT_EXTRACT;XIRECS;5262.0;6
5000;BOT_TAKER;BOT_MAKER;VEV_4000;XIRECS;1275.0;2
5000;BOT_TAKER;BOT_MAKER;VEV_5300;XIRECS;52.0;4
5000;BOT_MAKER;BOT_TAKER;VEV_6500;XIRECS;0.0;3
5000;SUBMISSION;BOT_TAKER;HYDROGEL_PACK;XIRECS;9978.0;5
5000;BOT_MAKER;BOT_TAKER;HYDROGEL_PACK;XIRECS;9977.0;1
5100;BOT_TAKER;BOT_MAKER;VEV_6500;XIRECS;1.0;4
5100;BOT_TAKER;SUBMISSION;VELVETFRUIT_EXTRACT;XIRECS;5261.0;5
5100;BOT_TAKER;BOT_MAKER;VELVETFRUIT_EXTRACT;XIRECS;5262.0;1
5300;BOT_TAKER;BOT_MAKER;VELVETFRUIT_EXTRACT;XIRECS;5264.0;8
5400;BOT_MAKER;BOT_TAKER;HYDROGEL_PACK;XIRECS;9973.0;5
5400;BOT_TAKER;BOT_MAKER;VELVETFRUIT_EXTRACT;XIRECS;5266.0;5
5500;BOT_TAKER;BOT_MAKER;VELVETFRUIT_EXTRACT;XIRECS;5266.0;7
