timestamp;buyer;seller;symbol;currency;price;quantity
0;BOT_MAKER;BOT_TAKER;VEV_5400;XIRECS;16.0;3
0;BOT_TAKER;BOT_MAKER;VEV_6000;XIRECS;1.0;2
100;BOT_TAKER;SUBMISSION;HYDROGEL_PACK;XIRECS;9984.0;2
200;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5262.0;8
200;BOT_MAKER;BOT_TAKER;VEV_6000;XIRECS;0.0;2
300;BOT_MAKER;BOT_TAKER;HYDROGEL_PACK;XIRECS;9962.0;5
300;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5263.0;8
600;BOT_TAKER;BOT_MAKER;HYDROGEL_PACK;XIRECS;9985.0;4
600;BOT_TAKER;BOT_MAKER;VEV_4000;XIRECS;1271.0;2
700;BOT_MAKER;BOT_TAKER;HYDROGEL_PACK;XIRECS;9972.0;3
700;BOT_TAKER;BOT_MAKER;VEV_6000;XIRECS;1.0;3
700;BOT_TAKER;SUBMISSION;HYDROGEL_PACK;XIRECS;9987.0;2
700;SUBMISSION;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5266.0;5
700;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5265.0;2
900;BOT_MAKER;BOT_TAKER;HYDROGEL_PACK;XIRECS;9978.0;4
900;BOT_TAKER;BOT_MAKER;VELVETFRUIT_EXTRACT;XIRECS;5270.0;6
1000;BOT_TAKER;BOT_MAKER;VELVETFRUIT_EXTRACT;XIRECS;5272.0;4
1000;BOT_TAKER;BOT_MAKER;VEV_5500;XIRECS;7.0;5
1100;BOT_TAKER;BOT_MAKER;HYDROGEL_PACK;XIRECS;9998.0;6
1100;BOT_MAKER;BOT_TAKER;VEV_4000;XIRECS;1254.0;2
1200;BOT_MAKER;BOT_TAKER;HYDROGEL_PACK;XIRECS;9983.0;5
1200;BOT_TAKER;SUBMISSION;VELVETFRUIT_EXTRACT;XIRECS;5272.0;3
1300;BOT_TAKER;SUBMISSION;VELVETFRUIT_EXTRACT;XIRECS;5272.0;5
1300;BOT_TAKER;BOT_MAKER;VELVETFRUIT_EXTRACT;XIRECS;5273.0;3
1400;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5266.0;5
1400;BOT_TAKER;BOT_MAKER;VEV_5400;XIRECS;19.0;4
1500;BOT_TAKER;BOT_MAKER;VEV_6000;XIRECS;1.0;5
1600;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5266.0;13
1700;BOT_TAKER;BOT_MAKER;VELVETFRUIT_EXTRACT;XIRECS;5270.0;3
1700;BOT_TAKER;BOT_MAKER;VEV_6500;XIRECS;1.0;2
1800;BOT_TAKER;SUBMISSION;VEV_4000;XIRECS;1272.0;3
1900;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5265.0;7
2100;BOT_MAKER;BOT_TAKER;VEV_5400;XIRECS;17.0;5
2200;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5264.0;5
2200;SUBMISSION;BOT_TAKER;HYDROGEL_PACK;XIRECS;9995.0;4
2300;BOT_MAKER;BOT_TAKER;HYDROGEL_PACK;XIRECS;9993.0;5
2300;BOT_TAKER;BOT_MAKER;VELVETFRUIT_EXTRACT;XIRECS;5268.0;4
2400;BOT_MAKER;BOT_TAKER;VEV_4000;XIRECS;1256.0;2
2500;BOT_MAKER;BOT_TAKER;VEV_6500;XIRECS;0.0;5
2500;SUBMISSION;BOT_TAKER;HYDROGEL_PACK;XIRECS;9990.0;3
2700;BOT_TAKER;BOT_MAKER;VELVETFRUIT_EXTRACT;XIRECS;5268.0;3
2900;BOT_TAKER;SUBMISSION;VELVETFRUIT_EXTRACT;XIRECS;5269.0;5
2900;BOT_TAKER;BOT_MAKER;VELVETFRUIT_EXTRACT;XIRECS;5270.0;1
3000;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5265.0;6
3000;BOT_TAKER;BOT_MAKER;VEV_6000;XIRECS;1.0;3
3100;BOT_TAKER;BOT_MAKER;VEV_5400;XIRECS;17.0;2
3200;BOT_TAKER;BOT_MAKER;HYDROGEL_PACK;XIRECS;10000.0;3
3300;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5265.0;8
3300;BOT_MAKER;BOT_TAKER;VEV_6500;XIRECS;0.0;4
3400;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5265.0;7
3400;BOT_TAKER;BOT_MAKER;VEV_5500;XIRECS;7.0;4
3500;BOT_TAKER;BOT_MAKER;HYDROGEL_PACK;XIRECS;9997.0;2
3600;BOT_TAKER;BOT_MAKER;VELVETFRUIT_EXTRACT;XIRECS;5271.0;6
3600;BOT_MAKER;BOT_TAKER;VEV_4000;XIRECS;1256.0;2
3600;SUBMISSION;BOT_TAKER;HYDROGEL_PACK;XIRECS;9984.0;4
3700;BOT_TAKER;BOT_MAKER;VEV_4000;XIRECS;1277.0;1
3700;BOT_MAKER;BOT_TAKER;VEV_6500;XIRECS;0.0;2
3800;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5263.0;4
3800;BOT_TAKER;BOT_MAKER;VEV_5500;XIRECS;6.0;2
3800;BOT_TAKER;SUBMISSION;VELVETFRUIT_EXTRACT;XIRECS;5267.0;5
3800;BOT_TAKER;BOT_MAKER;VELVETFRUIT_EXTRACT;XIRECS;5268.0;7
3900;BOT_TAKER;BOT_MAKER;VELVETFRUIT_EXTRACT;XIRECS;5267.0;6
4000;BOT_MAKER;BOT_TAKER;HYDROGEL_PACK;XIRECS;9985.0;3
4000;BOT_TAKER;BOT_MAKER;VEV_4000;XIRECS;1275.0;1
4100;SUBMISSION;BOT_TAKER;VEV_4000;XIRECS;1255.0;2
4200;BOT_TAKER;BOT_MAKER;VELVETFRUIT_EXTRACT;XIRECS;5267.0;4
4200;BOT_TAKER;BOT_MAKER;VEV_5500;XIRECS;7.0;5
4400;BOT_MAKER;BOT_TAKER;HYDROGEL_PACK;XIRECS;9984.0;4
4400;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5260.0;8
4500;SUBMISSION;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5262.0;5
4500;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5261.0;2
4600;BOT_TAKER;BOT_MAKER;VELVETFRUIT_EXTRACT;XIRECS;5266.0;5
4700;BOT_MAKER;BOT_TAKER;VEV_5500;XIRECS;6.0;2
4700;BOT_MAKER;BOT_TAKER;VEV_6000;XIRECS;0.0;4
