timestamp;buyer;seller;symbol;currency;price;quantity
0;BOT_TAKER;BOT_MAKER;HYDROGEL_PACK;XIRECS;9987.0;5
0;SUBMISSION;BOT;INTARIAN_PEPPER_ROOT;XIRECS;13007.0;11
100;BOT_MAKER;BOT_TAKER;HYDROGEL_PACK;XIRECS;9973.0;4
100;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5259.0;6
200;BOT_TAKER;BOT_MAKER;HYDROGEL_PACK;XIRECS;9991.0;3
200;BOT_TAKER;BOT_MAKER;VEV_5500;XIRECS;7.0;2
200;BOT_TAKER;BOT_MAKER;VEV_6500;XIRECS;1.0;3
200;SUBMISSION;BOT;INTARIAN_PEPPER_ROOT;XIRECS;13007.0;9
200;BOT_TAKER;SUBMISSION;HYDROGEL_PACK;XIRECS;9990.0;5
200;BOT_TAKER;BOT_MAKER;HYDROGEL_PACK;XIRECS;9991.0;1
300;BOT_MAKER;BOT_TAKER;HYDROGEL_PACK;XIRECS;9976.0;3
300;BOT_TAKER;BOT_MAKER;VELVETFRUIT_EXTRACT;XIRECS;5263.0;9
300;SUBMISSION;BOT;INTARIAN_PEPPER_ROOT;XIRECS;13007.0;12
400;BOT_TAKER;BOT_MAKER;VEV_6500;XIRECS;1.0;4
400;SUBMISSION;BOT;INTARIAN_PEPPER_ROOT;XIRECS;12996.0;6
400;SUBMISSION;BOT;INTARIAN_PEPPER_ROOT;XIRECS;13007.0;11
500;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5257.0;7
500;BOT_MAKER;BOT_TAKER;VEV_6000;XIRECS;0.0;3
600;BOT_MAKER;BOT_TAKER;VEV_5500;XIRECS;6.0;5
600;BOT_TAKER;BOT_MAKER;VEV_5500;XIRECS;7.0;4
600;SUBMISSION;BOT;INTARIAN_PEPPER_ROOT;XIRECS;13008.0;9
800;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5259.0;6
800;BOT_TAKER;BOT_MAKER;VEV_5300;XIRECS;55.0;5
800;BOT_TAKER;BOT_MAKER;VEV_6500;XIRECS;1.0;5
900;BOT_TAKER;BOT_MAKER;HYDROGEL_PACK;XIRECS;9999.0;3
900;SUBMISSION;BOT;INTARIAN_PEPPER_ROOT;XIRECS;13008.0;8
1000;BOT_TAKER;BOT_MAKER;VELVETFRUIT_EXTRACT;XIRECS;5268.0;4
1000;SUBMISSION;BOT;INTARIAN_PEPPER_ROOT;XIRECS;13008.0;9
1100;BOT_MAKER;BOT_TAKER;HYDROGEL_PACK;XIRECS;9982.0;6
1100;BOT_TAKER;BOT_MAKER;VELVETFRUIT_EXTRACT;XIRECS;5266.0;6
1100;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5261.0;7
1100;SUBMISSION;BOT;INTARIAN_PEPPER_ROOT;XIRECS;13008.0;5
