day;timestamp;product;fair_value;position;cash;mtm_pnl
-1;0;ASH_COATED_OSMIUM;10000.0;0;0.0;0.0
-1;0;HYDROGEL_PACK;9979.317159933371;0;0.0;0.0
-1;0;INTARIAN_PEPPER_ROOT;13100.0;11;-144177.0;-77.0
-1;0;VELVETFRUIT_EXTRACT;5262.383236752377;0;0.0;0.0
-1;0;VEV_4000;1262.383239074035;0;0.0;0.0
-1;0;VEV_4500;762.3832493382054;0;0.0;0.0
-1;0;VEV_5000;265.58852408622;0;0.0;0.0
-1;0;VEV_5100;174.79315318431225;0;0.0;0.0
-1;0;VEV_5200;101.28348299929569;0;0.0;0.0
-1;0;VEV_5300;50.061115940769874;0;0.0;0.0
-1;0;VEV_5400;16.005339767601157;0;0.0;0.0
-1;0;VEV_5500;6.3870003774717405;0;0.0;0.0
-1;0;VEV_6000;0.0007486231243544907;0;0.0;0.0
-1;0;VEV_6500;0.0;0;0.0;0.0
-1;100;ASH_COATED_OSMIUM;9999.8212890625;0;0.0;0.0
-1;100;HYDROGEL_PACK;9974.899912781857;4;-39872.0;27.599651127427933
-1;100;INTARIAN_PEPPER_ROOT;13100.099609375;21;-275247.0;-144.908203125
-1;100;VELVETFRUIT_EXTRACT;5261.8845785323965;0;0.0;0.0
-1;100;VEV_4000;1261.9275386760653;0;0.0;0.0
-1;100;VEV_4500;760.5358226713878;0;0.0;0.0
-1;100;VEV_5000;267.3394727090274;0;0.0;0.0
-1;100;VEV_5100;174.7947672283424;0;0.0;0.0
-1;100;VEV_5200;100.43795439342128;0;0.0;0.0
-1;100;VEV_5300;49.699339291509204;0;0.0;0.0
-1;100;VEV_5400;15.935143143465835;0;0.0;0.0
-1;100;VEV_5500;6.397884449827742;0;0.0;0.0
-1;100;VEV_6000;0.0008017793520977585;0;0.0;0.0
-1;100;VEV_6500;0.0;0;0.0;0.0
-1;200;ASH_COATED_OSMIUM;9999.4287109375;0;0.0;0.0
-1;200;HYDROGEL_PACK;9974.505198116429;4;-39872.0;26.020792465715203
-1;200;INTARIAN_PEPPER_ROOT;13100.2001953125;32;-419424.0;-217.59375
-1;200;VELVETFRUIT_EXTRACT;5262.026175175545;-5;26320.0;9.869124122273206
-1;200;VEV_4000;1261.6937607465031;0;0.0;0.0
-1;200;VEV_4500;761.4122900895226;0;0.0;0.0
-1;200;VEV_5000;267.27241804760627;0;0.0;0.0
-1;200;VEV_5100;174.62137061244994;0;0.0;0.0
-1;200;VEV_5200;100.53814297827999;0;0.0;0.0
-1;200;VEV_5300;49.83631812779616;0;0.0;0.0
-1;200;VEV_5400;16.108886041733903;0;0.0;0.0
-1;200;VEV_5500;6.374399761824102;0;0.0;0.0
-1;200;VEV_6000;0.0007663733028150445;0;0.0;0.0
-1;200;VEV_6500;0.0;0;0.0;0.0
-1;300;ASH_COATED_OSMIUM;9999.322265625;0;0.0;0.0
-1;300;HYDROGEL_PACK;9977.622992725072;4;-39872.0;38.491970900286105
-1;300;INTARIAN_PEPPER_ROOT;13100.2998046875;41;-537387.0;-274.7080078125
-1;300;VELVETFRUIT_EXTRACT;5260.684843795926;-8;42109.0;23.521249632591207
-1;300;VEV_4000;1260.657817601128;0;0.0;0.0
