timestamp;buyer;seller;symbol;currency;price;quantity
0;BOT_MAKER;BOT_TAKER;HYDROGEL_PACK;XIRECS;9969.0;5
0;BOT_TAKER;BOT_MAKER;VELVETFRUIT_EXTRACT;XIRECS;5264.0;7
100;BOT_TAKER;BOT_MAKER;VELVETFRUIT_EXTRACT;XIRECS;5262.0;8
100;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5258.0;7
100;SUBMISSION;BOT_TAKER;HYDROGEL_PACK;XIRECS;9971.0;3
200;SUBMISSION;BOT_TAKER;VEV_4000;XIRECS;1252.0;2
300;BOT_MAKER;BOT_TAKER;VEV_4000;XIRECS;1250.0;1
300;BOT_MAKER;BOT_TAKER;VEV_5400;XIRECS;15.0;4
400;BOT_TAKER;BOT_MAKER;HYDROGEL_PACK;XIRECS;9980.0;5
400;BOT_TAKER;BOT_MAKER;VELVETFRUIT_EXTRACT;XIRECS;5265.0;8
400;SUBMISSION;BOT_TAKER;HYDROGEL_PACK;XIRECS;9965.0;5
400;BOT_TAKER;SUBMISSION;VELVETFRUIT_EXTRACT;XIRECS;5264.0;5
400;BOT_TAKER;BOT_MAKER;VELVETFRUIT_EXTRACT;XIRECS;5265.0;1
600;BOT_TAKER;BOT_MAKER;HYDROGEL_PACK;XIRECS;9977.0;5
600;BOT_TAKER;BOT_MAKER;VEV_4000;XIRECS;1271.0;1
800;BOT_TAKER;BOT_MAKER;VELVETFRUIT_EXTRACT;XIRECS;5266.0;8
800;BOT_TAKER;BOT_MAKER;VEV_4000;XIRECS;1271.0;2
900;BOT_TAKER;BOT_MAKER;VEV_4000;XIRECS;1271.0;1
900;BOT_TAKER;BOT_MAKER;VEV_5400;XIRECS;17.0;5
1000;BOT_TAKER;BOT_MAKER;HYDROGEL_PACK;XIRECS;9978.0;5
1100;BOT_TAKER;BOT_MAKER;VELVETFRUIT_EXTRACT;XIRECS;5266.0;5
1200;BOT_TAKER;BOT_MAKER;VELVETFRUIT_EXTRACT;XIRECS;5267.0;8
1200;BOT_MAKER;BOT_TAKER;VEV_5400;XIRECS;16.0;5
1300;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5260.0;7
1400;BOT_TAKER;BOT_MAKER;VEV_6000;XIRECS;1.0;2
1500;BOT_MAKER;BOT_TAKER;HYDROGEL_PACK;XIRECS;9966.0;5
1500;BOT_TAKER;SUBMISSION;VEV_4000;XIRECS;1270.0;2
1600;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5261.0;4
1600;BOT_TAKER;BOT_MAKER;VELVETFRUIT_EXTRACT;XIRECS;5266.0;7
1700;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5261.0;14
1700;BOT_MAKER;BOT_TAKER;VEV_6000;XIRECS;0.0;5
1800;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5261.0;4
1800;BOT_MAKER;BOT_TAKER;VEV_4000;XIRECS;1253.0;1
1800;BOT_TAKER;BOT_MAKER;VEV_5300;XIRECS;51.0;5
1900;BOT_TAKER;BOT_MAKER;VEV_5400;XIRECS;17.0;2
1900;BOT_TAKER;SUBMISSION;HYDROGEL_PACK;XIRECS;9982.0;2
2000;BOT_TAKER;BOT_MAKER;VEV_6500;XIRECS;1.0;2
2100;BOT_TAKER;BOT_MAKER;HYDROGEL_PACK;XIRECS;9984.0;5
2100;BOT_TAKER;BOT_MAKER;VEV_5400;XIRECS;18.0;4
2100;BOT_TAKER;SUBMISSION;HYDROGEL_PACK;XIRECS;9983.0;2
2200;BOT_TAKER;BOT_MAKER;VELVETFRUIT_EXTRACT;XIRECS;5264.0;12
2300;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5258.0;5
2300;SUBMISSION;BOT_TAKER;HYDROGEL_PACK;XIRECS;9970.0;5
2300;BOT_MAKER;BOT_TAKER;HYDROGEL_PACK;XIRECS;9969.0;1
2300;SUBMISSION;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5259.0;5
2400;BOT_TAKER;BOT_MAKER;VEV_6000;XIRECS;1.0;2
2500;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5256.0;10
2500;BOT_MAKER;BOT_TAKER;VEV_4000;XIRECS;1257.0;3
2600;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5258.0;5
