timestamp;buyer;seller;symbol;currency;price;quantity
1300;BOT_TAKER;SUBMISSION;MICROCHIP_CIRCLE;XIRECS;8524.0;3
1300;BOT_TAKER;SUBMISSION;MICROCHIP_OVAL;XIRECS;7490.0;3
1300;BOT_TAKER;SUBMISSION;MICROCHIP_SQUARE;XIRECS;15948.0;3
1300;BOT_TAKER;BOT_MAKER;MICROCHIP_RECTANGLE;XIRECS;7828.0;3
1300;BOT_TAKER;BOT_MAKER;MICROCHIP_TRIANGLE;XIRECS;9004.0;3
2100;BOT_TAKER;SUBMISSION;PEBBLES_XS;XIRECS;6900.0;3
2100;BOT_TAKER;BOT_MAKER;PEBBLES_S;XIRECS;8933.0;3
2100;BOT_TAKER;SUBMISSION;PEBBLES_M;XIRECS;11086.0;3
2100;BOT_TAKER;SUBMISSION;PEBBLES_L;XIRECS;11079.0;3
2100;BOT_TAKER;BOT_MAKER;PEBBLES_XL;XIRECS;12031.0;3
2900;SUBMISSION;BOT_TAKER;MICROCHIP_CIRCLE;XIRECS;8529.0;3
2900;SUBMISSION;BOT_TAKER;MICROCHIP_OVAL;XIRECS;7515.0;3
2900;SUBMISSION;BOT_TAKER;MICROCHIP_SQUARE;XIRECS;15890.0;3
2900;BOT_MAKER;BOT_TAKER;MICROCHIP_RECTANGLE;XIRECS;7826.0;3
2900;SUBMISSION;BOT_TAKER;MICROCHIP_TRIANGLE;XIRECS;8993.0;3
4200;BOT_TAKER;SUBMISSION;MICROCHIP_CIRCLE;XIRECS;8489.0;1
4200;BOT_TAKER;SUBMISSION;MICROCHIP_OVAL;XIRECS;7521.0;1
4200;BOT_TAKER;SUBMISSION;MICROCHIP_SQUARE;XIRECS;15936.0;1
4200;BOT_TAKER;BOT_MAKER;MICROCHIP_RECTANGLE;XIRECS;7777.0;1
4200;BOT_TAKER;BOT_MAKER;MICROCHIP_TRIANGLE;XIRECS;8881.0;1
5800;SUBMISSION;BOT_TAKER;PEBBLES_XS;XIRECS;7096.0;5
5800;SUBMISSION;BOT_TAKER;PEBBLES_S;XIRECS;8858.0;5
5800;BOT_MAKER;BOT_TAKER;PEBBLES_M;XIRECS;11120.0;5
5800;SUBMISSION;BOT_TAKER;PEBBLES_L;XIRECS;11107.0;5
5800;SUBMISSION;BOT_TAKER;PEBBLES_XL;XIRECS;11792.0;5
6400;BOT_TAKER;SUBMISSION;PEBBLES_XS;XIRECS;7062.0;2
6400;BOT_TAKER;BOT_MAKER;PEBBLES_S;XIRECS;8841.0;2
6400;BOT_TAKER;BOT_MAKER;PEBBLES_M;XIRECS;11059.0;2
6400;BOT_TAKER;SUBMISSION;PEBBLES_L;XIRECS;11094.0;2
6400;BOT_TAKER;BOT_MAKER;PEBBLES_XL;XIRECS;11973.0;2
7200;SUBMISSION;BOT_TAKER;PEBBLES_XS;XIRECS;6993.0;4
7200;SUBMISSION;BOT_TAKER;PEBBLES_S;XIRECS;8891.0;4
7200;SUBMISSION;BOT_TAKER;PEBBLES_M;XIRECS;11022.0;4
7200;SUBMISSION;BOT_TAKER;PEBBLES_L;XIRECS;11071.0;4
7200;SUBMISSION;BOT_TAKER;PEBBLES_XL;XIRECS;11998.0;1
7200;BOT_MAKER;BOT_TAKER;PEBBLES_XL;XIRECS;11997.0;3
10900;BOT_TAKER;SUBMISSION;PEBBLES_XS;XIRECS;6929.0;2
10900;BOT_TAKER;BOT_MAKER;PEBBLES_S;XIRECS;8769.0;2
10900;BOT_TAKER;SUBMISSION;PEBBLES_M;XIRECS;11131.0;2
10900;BOT_TAKER;SUBMISSION;PEBBLES_L;XIRECS;11166.0;2
10900;BOT_TAKER;SUBMISSION;PEBBLES_XL;XIRECS;12031.0;2
13500;SUBMISSION;BOT_TAKER;MICROCHIP_CIRCLE;XIRECS;8506.0;2
13500;SUBMISSION;BOT_TAKER;MICROCHIP_OVAL;XIRECS;7462.0;2
13500;SUBMISSION;BOT_TAKER;MICROCHIP_SQUARE;XIRECS;15999.0;2
13500;SUBMISSION;BOT_TAKER;MICROCHIP_RECTANGLE;XIRECS;7732.0;2
