timestamp;buyer;seller;symbol;currency;price;quantity
1300;SUBMISSION;BOT_TAKER;PEBBLES_XS;XIRECS;9968.0;4
1300;SUBMISSION;BOT_TAKER;PEBBLES_S;XIRECS;9988.0;2
1300;BOT_MAKER;BOT_TAKER;PEBBLES_S;XIRECS;9987.0;2
1300;SUBMISSION;BOT_TAKER;PEBBLES_M;XIRECS;9961.0;4
1300;SUBMISSION;BOT_TAKER;PEBBLES_L;XIRECS;10007.0;4
1300;BOT_MAKER;BOT_TAKER;PEBBLES_XL;XIRECS;10049.0;4
1300;BOT_TAKER;SUBMISSION;MICROCHIP_CIRCLE;XIRECS;9964.0;3
1300;BOT_TAKER;SUBMISSION;MICROCHIP_OVAL;XIRECS;10024.0;3
1300;BOT_TAKER;SUBMISSION;MICROCHIP_SQUARE;XIRECS;9968.0;3
1300;BOT_TAKER;SUBMISSION;MICROCHIP_RECTANGLE;XIRECS;10065.0;3
1300;BOT_TAKER;SUBMISSION;MICROCHIP_TRIANGLE;XIRECS;10088.0;3
4400;BOT_TAKER;SUBMISSION;PEBBLES_XS;XIRECS;9921.0;3
4400;BOT_TAKER;BOT_MAKER;PEBBLES_S;XIRECS;9844.0;3
4400;BOT_TAKER;BOT_MAKER;PEBBLES_M;XIRECS;9825.0;3
4400;BOT_TAKER;SUBMISSION;PEBBLES_L;XIRECS;10110.0;3
4400;BOT_TAKER;SUBMISSION;PEBBLES_XL;XIRECS;10329.0;3
5500;SUBMISSION;BOT_TAKER;PEBBLES_XS;XIRECS;10016.0;2
5500;BOT_MAKER;BOT_TAKER;PEBBLES_XS;XIRECS;10015.0;2
5500;SUBMISSION;BOT_TAKER;PEBBLES_S;XIRECS;9943.0;4
5500;SUBMISSION;BOT_TAKER;PEBBLES_M;XIRECS;9819.0;4
5500;SUBMISSION;BOT_TAKER;PEBBLES_L;XIRECS;10071.0;2
5500;BOT_MAKER;BOT_TAKER;PEBBLES_L;XIRECS;10070.0;2
5500;BOT_MAKER;BOT_TAKER;PEBBLES_XL;XIRECS;10124.0;4
8800;BOT_TAKER;SUBMISSION;MICROCHIP_CIRCLE;XIRECS;9760.0;2
8800;BOT_TAKER;BOT_MAKER;MICROCHIP_CIRCLE;XIRECS;9761.0;1
8800;BOT_TAKER;SUBMISSION;MICROCHIP_OVAL;XIRECS;10091.0;2
8800;BOT_TAKER;BOT_MAKER;MICROCHIP_OVAL;XIRECS;10092.0;1
8800;BOT_TAKER;SUBMISSION;MICROCHIP_SQUARE;XIRECS;10362.0;2
8800;BOT_TAKER;BOT_MAKER;MICROCHIP_SQUARE;XIRECS;10363.0;1
8800;BOT_TAKER;SUBMISSION;MICROCHIP_RECTANGLE;XIRECS;10109.0;3
8800;BOT_TAKER;SUBMISSION;MICROCHIP_TRIANGLE;XIRECS;10121.0;3
9000;BOT_TAKER;SUBMISSION;MICROCHIP_CIRCLE;XIRECS;9754.0;2
9000;BOT_TAKER;SUBMISSION;MICROCHIP_OVAL;XIRECS;10078.0;2
9000;BOT_TAKER;SUBMISSION;MICROCHIP_SQUARE;XIRECS;10327.0;2
9000;BOT_TAKER;SUBMISSION;MICROCHIP_RECTANGLE;XIRECS;10117.0;2
9000;BOT_TAKER;SUBMISSION;MICROCHIP_TRIANGLE;XIRECS;10115.0;2
9700;BOT_TAKER;BOT_MAKER;GALAXY_SOUNDS_DARK_MATTER;XIRECS;9931.0;3
9700;BOT_TAKER;SUBMISSION;GALAXY_SOUNDS_BLACK_HOLES;XIRECS;9887.0;3
9700;BOT_TAKER;SUBMISSION;GALAXY_SOUNDS_PLANETARY_RINGS;XIRECS;10052.0;3
9700;BOT_TAKER;SUBMISSION;GALAXY_SOUNDS_SOLAR_WINDS;XIRECS;9816.0;3
9700;BOT_TAKER;SUBMISSION;GALAXY_SOUNDS_SOLAR_FLAMES;XIRECS;10088.0;3
9700;BOT_TAKER;BOT_MAKER;SLEEP_POD_SUEDE;XIRECS;9952.0;3
9700;BOT_TAKER;BOT_MAKER;SLEEP_POD_LAMB_WOOL;XIRECS;9911.0;3
9700;BOT_TAKER;SUBMISSION;SLEEP_POD_POLYESTER;XIRECS;9976.0;3
9700;BOT_TAKER;BOT_MAKER;SLEEP_POD_NYLON;XIRECS;9985.0;3
9700;BOT_TAKER;SUBMISSION;SLEEP_POD_COTTON;XIRECS;9908.0;3
9700;BOT_TAKER;SUBMISSION;ROBOT_VACUUMING;XIRECS;10087.0;3
9700;BOT_TAKER;SUBMISSION;ROBOT_MOPPING;XIRECS;10181.0;3
9700;BOT_TAKER;BOT_MAKER;ROBOT_DISHES;XIRECS;9587.0;3
9700;BOT_TAKER;SUBMISSION;ROBOT_LAUNDRY;XIRECS;10112.0;3
9700;BOT_TAKER;SUBMISSION;ROBOT_IRONING;XIRECS;10073.0;3
9700;BOT_TAKER;SUBMISSION;UV_VISOR_YELLOW;XIRECS;9951.0;3
9700;BOT_TAKER;SUBMISSION;UV_VISOR_AMBER;XIRECS;10074.0;3
9700;BOT_TAKER;SUBMISSION;UV_VISOR_ORANGE;XIRECS;10050.0;3
9700;BOT_TAKER;SUBMISSION;UV_VISOR_RED;XIRECS;10115.0;3
9700;BOT_TAKER;SUBMISSION;UV_VISOR_MAGENTA;XIRECS;10096.0;3
9700;BOT_TAKER;SUBMISSION;TRANSLATOR_SPACE_GRAY;XIRECS;9857.0;3
9700;BOT_TAKER;SUBMISSION;TRANSLATOR_ASTRO_BLACK;XIRECS;10031.0;3
9700;BOT_TAKER;BOT_MAKER;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;10000.0;3
9700;BOT_TAKER;SUBMISSION;TRANSLATOR_GRAPHITE_MIST;XIRECS;10126.0;3
9700;BOT_TAKER;BOT_MAKER;TRANSLATOR_VOID_BLUE;XIRECS;9842.0;3
9700;BOT_TAKER;SUBMISSION;PANEL_1X2;XIRECS;9786.0;3
9700;BOT_TAKER;SUBMISSION;PANEL_2X2;XIRECS;10050.0;3
9700;BOT_TAKER;SUBMISSION;PANEL_1X4;XIRECS;10017.0;3
9700;BOT_TAKER;SUBMISSION;PANEL_2X4;XIRECS;10078.0;3
9700;BOT_TAKER;SUBMISSION;PANEL_4X4;XIRECS;9990.0;3
9700;BOT_TAKER;SUBMISSION;OXYGEN_SHAKE_MORNING_BREATH;XIRECS;10069.0;3
9700;BOT_TAKER;SUBMISSION;OXYGEN_SHAKE_EVENING_BREATH;XIRECS;9891.0;3
9700;BOT_TAKER;SUBMISSION;OXYGEN_SHAKE_MINT;XIRECS;10061.0;3
9700;BOT_TAKER;BOT_MAKER;OXYGEN_SHAKE_CHOCOLATE;XIRECS;9788.0;3
9700;BOT_TAKER;SUBMISSION;OXYGEN_SHAKE_GARLIC;XIRECS;9881.0;3
9700;BOT_TAKER;BOT_MAKER;SNACKPACK_CHOCOLATE;XIRECS;9990.0;3
9700;BOT_TAKER;BOT_MAKER;SNACKPACK_VANILLA;XIRECS;10025.0;3
9700;BOT_TAKER;SUBMISSION;SNACKPACK_PISTACHIO;XIRECS;10025.0;3
9700;BOT_TAKER;SUBMISSION;SNACKPACK_STRAWBERRY;XIRECS;10024.0;3
9700;BOT_TAKER;BOT_MAKER;SNACKPACK_RASPBERRY;XIRECS;10015.0;3
11600;BOT_TAKER;SUBMISSION;MICROCHIP_CIRCLE;XIRECS;9689.0;1
11600;BOT_TAKER;SUBMISSION;MICROCHIP_OVAL;XIRECS;10106.0;1
11600;BOT_TAKER;SUBMISSION;MICROCHIP_SQUARE;XIRECS;10151.0;1
11600;BOT_TAKER;SUBMISSION;MICROCHIP_RECTANGLE;XIRECS;10120.0;1
11600;BOT_TAKER;BOT_MAKER;MICROCHIP_TRIANGLE;XIRECS;10043.0;1
11800;BOT_MAKER;BOT_TAKER;GALAXY_SOUNDS_DARK_MATTER;XIRECS;9994.0;3
11800;SUBMISSION;BOT_TAKER;GALAXY_SOUNDS_BLACK_HOLES;XIRECS;9944.0;3
11800;SUBMISSION;BOT_TAKER;GALAXY_SOUNDS_PLANETARY_RINGS;XIRECS;10023.0;3
11800;SUBMISSION;BOT_TAKER;GALAXY_SOUNDS_SOLAR_WINDS;XIRECS;9803.0;3
11800;BOT_MAKER;BOT_TAKER;GALAXY_SOUNDS_SOLAR_FLAMES;XIRECS;10083.0;3
11800;SUBMISSION;BOT_TAKER;SLEEP_POD_SUEDE;XIRECS;9970.0;3
11800;SUBMISSION;BOT_TAKER;SLEEP_POD_LAMB_WOOL;XIRECS;9851.0;3
11800;SUBMISSION;BOT_TAKER;SLEEP_POD_POLYESTER;XIRECS;10029.0;3
11800;BOT_MAKER;BOT_TAKER;SLEEP_POD_NYLON;XIRECS;10025.0;3
11800;SUBMISSION;BOT_TAKER;SLEEP_POD_COTTON;XIRECS;9871.0;3
11800;BOT_MAKER;BOT_TAKER;ROBOT_VACUUMING;XIRECS;10022.0;3
11800;SUBMISSION;BOT_TAKER;ROBOT_MOPPING;XIRECS;10210.0;3
11800;SUBMISSION;BOT_TAKER;ROBOT_DISHES;XIRECS;9670.0;3
11800;BOT_MAKER;BOT_TAKER;ROBOT_LAUNDRY;XIRECS;10110.0;3
11800;SUBMISSION;BOT_TAKER;ROBOT_IRONING;XIRECS;10070.0;3
11800;SUBMISSION;BOT_TAKER;UV_VISOR_YELLOW;XIRECS;10018.0;3
11800;SUBMISSION;BOT_TAKER;UV_VISOR_AMBER;XIRECS;10074.0;3
11800;SUBMISSION;BOT_TAKER;UV_VISOR_ORANGE;XIRECS;10020.0;3
11800;BOT_MAKER;BOT_TAKER;UV_VISOR_RED;XIRECS;10105.0;3
11800;BOT_MAKER;BOT_TAKER;UV_VISOR_MAGENTA;XIRECS;10128.0;3
11800;SUBMISSION;BOT_TAKER;TRANSLATOR_SPACE_GRAY;XIRECS;9865.0;3
11800;SUBMISSION;BOT_TAKER;TRANSLATOR_ASTRO_BLACK;XIRECS;10005.0;1
11800;BOT_MAKER;BOT_TAKER;TRANSLATOR_ASTRO_BLACK;XIRECS;10004.0;2
11800;SUBMISSION;BOT_TAKER;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9967.0;3
11800;SUBMISSION;BOT_TAKER;TRANSLATOR_GRAPHITE_MIST;XIRECS;10096.0;3
11800;SUBMISSION;BOT_TAKER;TRANSLATOR_VOID_BLUE;XIRECS;9914.0;3
11800;SUBMISSION;BOT_TAKER;PANEL_1X2;XIRECS;9751.0;3
11800;SUBMISSION;BOT_TAKER;PANEL_2X2;XIRECS;10035.0;3
11800;SUBMISSION;BOT_TAKER;PANEL_1X4;XIRECS;10070.0;3
11800;BOT_MAKER;BOT_TAKER;PANEL_2X4;XIRECS;10057.0;3
11800;SUBMISSION;BOT_TAKER;PANEL_4X4;XIRECS;9949.0;3
11800;SUBMISSION;BOT_TAKER;OXYGEN_SHAKE_MORNING_BREATH;XIRECS;9986.0;3
11800;SUBMISSION;BOT_TAKER;OXYGEN_SHAKE_EVENING_BREATH;XIRECS;9778.0;3
11800;SUBMISSION;BOT_TAKER;OXYGEN_SHAKE_MINT;XIRECS;10224.0;3
11800;SUBMISSION;BOT_TAKER;OXYGEN_SHAKE_CHOCOLATE;XIRECS;9754.0;3
11800;SUBMISSION;BOT_TAKER;OXYGEN_SHAKE_GARLIC;XIRECS;9791.0;3
11800;SUBMISSION;BOT_TAKER;SNACKPACK_CHOCOLATE;XIRECS;9954.0;3
11800;BOT_MAKER;BOT_TAKER;SNACKPACK_VANILLA;XIRECS;10050.0;3
11800;BOT_MAKER;BOT_TAKER;SNACKPACK_PISTACHIO;XIRECS;9976.0;3
11800;SUBMISSION;BOT_TAKER;SNACKPACK_STRAWBERRY;XIRECS;9955.0;3
11800;BOT_MAKER;BOT_TAKER;SNACKPACK_RASPBERRY;XIRECS;10059.0;3
11800;SUBMISSION;BOT_TAKER;MICROCHIP_CIRCLE;XIRECS;9654.0;3
11800;SUBMISSION;BOT_TAKER;MICROCHIP_OVAL;XIRECS;10101.0;3
11800;SUBMISSION;BOT_TAKER;MICROCHIP_SQUARE;XIRECS;10146.0;3
11800;BOT_MAKER;BOT_TAKER;MICROCHIP_RECTANGLE;XIRECS;10081.0;3
11800;BOT_MAKER;BOT_TAKER;MICROCHIP_TRIANGLE;XIRECS;10052.0;3
13200;BOT_TAKER;SUBMISSION;MICROCHIP_CIRCLE;XIRECS;9630.0;1
13200;BOT_TAKER;SUBMISSION;MICROCHIP_OVAL;XIRECS;10069.0;1
13200;BOT_TAKER;SUBMISSION;MICROCHIP_SQUARE;XIRECS;10044.0;1
13200;BOT_TAKER;SUBMISSION;MICROCHIP_RECTANGLE;XIRECS;10123.0;1
13200;BOT_TAKER;BOT_MAKER;MICROCHIP_TRIANGLE;XIRECS;9979.0;1
13400;BOT_TAKER;SUBMISSION;GALAXY_SOUNDS_DARK_MATTER;XIRECS;10023.0;1
13400;BOT_TAKER;SUBMISSION;GALAXY_SOUNDS_BLACK_HOLES;XIRECS;9934.0;1
13400;BOT_TAKER;SUBMISSION;GALAXY_SOUNDS_PLANETARY_RINGS;XIRECS;10038.0;1
13400;BOT_TAKER;SUBMISSION;GALAXY_SOUNDS_SOLAR_WINDS;XIRECS;9803.0;1
13400;BOT_TAKER;SUBMISSION;GALAXY_SOUNDS_SOLAR_FLAMES;XIRECS;10097.0;1
13400;BOT_TAKER;BOT_MAKER;SLEEP_POD_SUEDE;XIRECS;9893.0;1
13400;BOT_TAKER;BOT_MAKER;SLEEP_POD_LAMB_WOOL;XIRECS;9884.0;1
13400;BOT_TAKER;SUBMISSION;SLEEP_POD_POLYESTER;XIRECS;10047.0;1
13400;BOT_TAKER;BOT_MAKER;SLEEP_POD_NYLON;XIRECS;9970.0;1
13400;BOT_TAKER;SUBMISSION;SLEEP_POD_COTTON;XIRECS;9875.0;1
13400;BOT_TAKER;SUBMISSION;ROBOT_VACUUMING;XIRECS;10034.0;1
13400;BOT_TAKER;SUBMISSION;ROBOT_MOPPING;XIRECS;10201.0;1
13400;BOT_TAKER;BOT_MAKER;ROBOT_DISHES;XIRECS;9773.0;1
13400;BOT_TAKER;SUBMISSION;ROBOT_LAUNDRY;XIRECS;10101.0;1
13400;BOT_TAKER;SUBMISSION;ROBOT_IRONING;XIRECS;10068.0;1
13400;BOT_TAKER;SUBMISSION;UV_VISOR_YELLOW;XIRECS;10034.0;1
13400;BOT_TAKER;SUBMISSION;UV_VISOR_AMBER;XIRECS;10030.0;1
13400;BOT_TAKER;SUBMISSION;UV_VISOR_ORANGE;XIRECS;10008.0;1
13400;BOT_TAKER;SUBMISSION;UV_VISOR_RED;XIRECS;10131.0;1
13400;BOT_TAKER;SUBMISSION;UV_VISOR_MAGENTA;XIRECS;10182.0;1
13400;BOT_TAKER;SUBMISSION;TRANSLATOR_SPACE_GRAY;XIRECS;9881.0;1
13400;BOT_TAKER;BOT_MAKER;TRANSLATOR_ASTRO_BLACK;XIRECS;9977.0;1
13400;BOT_TAKER;SUBMISSION;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;10016.0;1
13400;BOT_TAKER;SUBMISSION;TRANSLATOR_GRAPHITE_MIST;XIRECS;10080.0;1
13400;BOT_TAKER;BOT_MAKER;TRANSLATOR_VOID_BLUE;XIRECS;9936.0;1
13400;BOT_TAKER;SUBMISSION;PANEL_1X2;XIRECS;9733.0;1
13400;BOT_TAKER;SUBMISSION;PANEL_2X2;XIRECS;10076.0;1
13400;BOT_TAKER;SUBMISSION;PANEL_1X4;XIRECS;10076.0;1
13400;BOT_TAKER;SUBMISSION;PANEL_2X4;XIRECS;10086.0;1
13400;BOT_TAKER;SUBMISSION;PANEL_4X4;XIRECS;9967.0;1
13400;BOT_TAKER;SUBMISSION;OXYGEN_SHAKE_MORNING_BREATH;XIRECS;10021.0;1
13400;BOT_TAKER;SUBMISSION;OXYGEN_SHAKE_EVENING_BREATH;XIRECS;9763.0;1
13400;BOT_TAKER;SUBMISSION;OXYGEN_SHAKE_MINT;XIRECS;10247.0;1
13400;BOT_TAKER;BOT_MAKER;OXYGEN_SHAKE_CHOCOLATE;XIRECS;9773.0;1
13400;BOT_TAKER;SUBMISSION;OXYGEN_SHAKE_GARLIC;XIRECS;9821.0;1
13400;BOT_TAKER;BOT_MAKER;SNACKPACK_CHOCOLATE;XIRECS;9986.0;1
13400;BOT_TAKER;SUBMISSION;SNACKPACK_VANILLA;XIRECS;10043.0;1
13400;BOT_TAKER;SUBMISSION;SNACKPACK_PISTACHIO;XIRECS;10000.0;1
13400;BOT_TAKER;SUBMISSION;SNACKPACK_STRAWBERRY;XIRECS;9985.0;1
13400;BOT_TAKER;SUBMISSION;SNACKPACK_RASPBERRY;XIRECS;10078.0;1
14700;SUBMISSION;BOT_TAKER;GALAXY_SOUNDS_DARK_MATTER;XIRECS;9991.0;2
14700;SUBMISSION;BOT_TAKER;GALAXY_SOUNDS_BLACK_HOLES;XIRECS;9926.0;2
14700;SUBMISSION;BOT_TAKER;GALAXY_SOUNDS_PLANETARY_RINGS;XIRECS;10045.0;2
14700;SUBMISSION;BOT_TAKER;GALAXY_SOUNDS_SOLAR_WINDS;XIRECS;9770.0;2
14700;BOT_MAKER;BOT_TAKER;GALAXY_SOUNDS_SOLAR_FLAMES;XIRECS;10102.0;2
14700;SUBMISSION;BOT_TAKER;SLEEP_POD_SUEDE;XIRECS;9965.0;2
14700;SUBMISSION;BOT_TAKER;SLEEP_POD_LAMB_WOOL;XIRECS;9896.0;2
14700;SUBMISSION;BOT_TAKER;SLEEP_POD_POLYESTER;XIRECS;10019.0;2
14700;SUBMISSION;BOT_TAKER;SLEEP_POD_NYLON;XIRECS;9971.0;2
14700;SUBMISSION;BOT_TAKER;SLEEP_POD_COTTON;XIRECS;9786.0;2
14700;BOT_MAKER;BOT_TAKER;ROBOT_VACUUMING;XIRECS;10030.0;2
14700;SUBMISSION;BOT_TAKER;ROBOT_MOPPING;XIRECS;10228.0;2
14700;SUBMISSION;BOT_TAKER;ROBOT_DISHES;XIRECS;9741.0;2
14700;BOT_MAKER;BOT_TAKER;ROBOT_LAUNDRY;XIRECS;10125.0;2
14700;SUBMISSION;BOT_TAKER;ROBOT_IRONING;XIRECS;10053.0;2
14700;SUBMISSION;BOT_TAKER;UV_VISOR_YELLOW;XIRECS;10066.0;2
14700;SUBMISSION;BOT_TAKER;UV_VISOR_AMBER;XIRECS;9945.0;2
14700;SUBMISSION;BOT_TAKER;UV_VISOR_ORANGE;XIRECS;10037.0;2
14700;BOT_MAKER;BOT_TAKER;UV_VISOR_RED;XIRECS;10073.0;2
14700;BOT_MAKER;BOT_TAKER;UV_VISOR_MAGENTA;XIRECS;10298.0;2
14700;SUBMISSION;BOT_TAKER;TRANSLATOR_SPACE_GRAY;XIRECS;9817.0;2
