day;timestamp;product;fair_value;position;cash;mtm_pnl
-2;0;ASH_COATED_OSMIUM;10000.0;0;0.0;0.0
-2;0;HYDROGEL_PACK;9979.317159933371;0;0.0;0.0
-2;0;INTARIAN_PEPPER_ROOT;13000.0;24;-312213.0;-213.0
-2;0;VELVETFRUIT_EXTRACT;5262.383236752377;0;0.0;0.0
-2;0;VEV_4000;1262.383239074035;0;0.0;0.0
-2;0;VEV_4500;762.3832493382054;0;0.0;0.0
-2;0;VEV_5000;265.58852408622;0;0.0;0.0
-2;0;VEV_5100;174.79315318431225;0;0.0;0.0
-2;0;VEV_5200;101.28348299929569;0;0.0;0.0
-2;0;VEV_5300;50.061115940769874;0;0.0;0.0
-2;0;VEV_5400;16.005339767601157;0;0.0;0.0
-2;0;VEV_5500;6.3870003774717405;0;0.0;0.0
-2;0;VEV_6000;0.0007760772303539821;0;0.0;0.0
-2;0;VEV_6500;0.0;0;0.0;0.0
-2;100;ASH_COATED_OSMIUM;9999.82421875;0;0.0;0.0
-2;100;HYDROGEL_PACK;9980.853238992036;0;0.0;0.0
-2;100;INTARIAN_PEPPER_ROOT;13000.099609375;36;-468297.0;-293.4140625
-2;100;VELVETFRUIT_EXTRACT;5263.285082378092;0;0.0;0.0
-2;100;VEV_4000;1261.2027847983313;0;0.0;0.0
-2;100;VEV_4500;761.1824538308239;0;0.0;0.0
-2;100;VEV_5000;265.9228293479133;0;0.0;0.0
-2;100;VEV_5100;174.0646586874942;0;0.0;0.0
-2;100;VEV_5200;100.65403814770488;0;0.0;0.0
-2;100;VEV_5300;50.021660936091365;0;0.0;0.0
-2;100;VEV_5400;16.267667384678685;0;0.0;0.0
-2;100;VEV_5500;6.33512233678891;0;0.0;0.0
-2;100;VEV_6000;0.0007624869888156153;0;0.0;0.0
-2;100;VEV_6500;0.0;0;0.0;0.0
-2;200;ASH_COATED_OSMIUM;10000.1005859375;0;0.0;0.0
-2;200;HYDROGEL_PACK;9981.870483728355;0;0.0;0.0
-2;200;INTARIAN_PEPPER_ROOT;13000.2001953125;44;-572353.0;-344.19140625
-2;200;VELVETFRUIT_EXTRACT;5264.141109366177;0;0.0;0.0
-2;200;VEV_4000;1260.3350975875746;0;0.0;0.0
-2;200;VEV_4500;763.433166526522;0;0.0;0.0
-2;200;VEV_5000;266.6176842100536;0;0.0;0.0
-2;200;VEV_5100;173.83616961806825;0;0.0;0.0
-2;200;VEV_5200;101.41521528951311;0;0.0;0.0
-2;200;VEV_5300;50.45838397197;0;0.0;0.0
-2;200;VEV_5400;16.21067515784344;0;0.0;0.0
-2;200;VEV_5500;6.221521498245705;0;0.0;0.0
-2;200;VEV_6000;0.0007502526048957168;0;0.0;0.0
-2;200;VEV_6500;0.0;0;0.0;0.0
-2;300;ASH_COATED_OSMIUM;9999.3837890625;0;0.0;0.0
-2;300;HYDROGEL_PACK;9982.871173159396;0;0.0;0.0
-2;300;INTARIAN_PEPPER_ROOT;13000.2998046875;52;-676409.0;-393.41015625
-2;300;VELVETFRUIT_EXTRACT;5262.9165237820025;0;0.0;0.0
-2;300;VEV_4000;1259.8525926299155;0;0.0;0.0
-2;300;VEV_4500;764.5613139470407;0;0.0;0.0
-2;300;VEV_5000;267.1410858790294;0;0.0;0.0
-2;300;VEV_5100;172.1067698551775;0;0.0;0.0
-2;300;VEV_5200;101.00253120617226;0;0.0;0.0
-2;300;VEV_5300;50.311121658864955;0;0.0;0.0
-2;300;VEV_5400;16.45383813459091;0;0.0;0.0
-2;300;VEV_5500;6.258312472353642;0;0.0;0.0
-2;300;VEV_6000;0.000754909015160341;0;0.0;0.0
-2;300;VEV_6500;0.0;0;0.0;0.0
-2;400;ASH_COATED_OSMIUM;9999.642578125;0;0.0;0.0
-2;400;HYDROGEL_PACK;9980.713170526564;0;0.0;0.0
-2;400;INTARIAN_PEPPER_ROOT;13000.400390625;52;-676409.0;-388.1796875
-2;400;VELVETFRUIT_EXTRACT;5263.053057622395;0;0.0;0.0
-2;400;VEV_4000;1259.3202814384053;2;-2500.0;18.64056287681069
-2;400;VEV_4500;763.7474789108716;0;0.0;0.0
