timestamp;buyer;seller;symbol;currency;price;quantity
200;BOT_MAKER;BOT_TAKER;VEV_5500;XIRECS;6.0;3
300;BOT_TAKER;BOT_MAKER;HYDROGEL_PACK;XIRECS;9983.0;6
300;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5260.0;6
300;BOT_TAKER;BOT_MAKER;VEV_4000;XIRECS;1270.0;1
300;BOT_MAKER;BOT_TAKER;VEV_6500;XIRECS;0.0;2
600;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5261.0;7
700;BOT_TAKER;BOT_MAKER;VEV_5300;XIRECS;52.0;4
800;BOT_TAKER;BOT_MAKER;HYDROGEL_PACK;XIRECS;9976.0;5
800;BOT_TAKER;BOT_MAKER;VEV_4000;XIRECS;1267.0;3
800;BOT_TAKER;BOT_MAKER;VEV_6000;XIRECS;1.0;2
1000;BOT_TAKER;SUBMISSION;VELVETFRUIT_EXTRACT;XIRECS;5270.0;5
1000;BOT_TAKER;BOT_MAKER;VELVETFRUIT_EXTRACT;XIRECS;5271.0;3
1100;BOT_TAKER;BOT_MAKER;HYDROGEL_PACK;XIRECS;9981.0;5
1100;BOT_TAKER;BOT_MAKER;VEV_4000;XIRECS;1266.0;2
1100;BOT_TAKER;BOT_MAKER;VEV_5300;XIRECS;53.0;4
1200;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5264.0;4
1300;BOT_TAKER;BOT_MAKER;HYDROGEL_PACK;XIRECS;9982.0;4
1400;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5263.0;6
1400;BOT_TAKER;BOT_MAKER;VEV_6500;XIRECS;1.0;2
1500;BOT_TAKER;BOT_MAKER;VEV_4000;XIRECS;1266.0;1
1500;BOT_TAKER;BOT_MAKER;VEV_5300;XIRECS;51.0;2
1600;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5263.0;4
1600;BOT_TAKER;BOT_MAKER;VEV_4000;XIRECS;1265.0;3
1700;BOT_TAKER;BOT_MAKER;HYDROGEL_PACK;XIRECS;9982.0;4
1700;BOT_MAKER;BOT_TAKER;VEV_5400;XIRECS;15.0;2
1800;BOT_TAKER;BOT_MAKER;HYDROGEL_PACK;XIRECS;9982.0;5
1900;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5262.0;4
1900;BOT_MAKER;BOT_TAKER;VEV_6500;XIRECS;0.0;2
2100;SUBMISSION;BOT_TAKER;HYDROGEL_PACK;XIRECS;9969.0;5
2100;BOT_MAKER;BOT_TAKER;HYDROGEL_PACK;XIRECS;9968.0;1
2200;BOT_TAKER;BOT_MAKER;HYDROGEL_PACK;XIRECS;9985.0;4
2200;BOT_MAKER;BOT_TAKER;VEV_6500;XIRECS;0.0;4
2300;BOT_TAKER;BOT_MAKER;VELVETFRUIT_EXTRACT;XIRECS;5267.0;6
2500;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5260.0;6
2600;BOT_TAKER;BOT_MAKER;VEV_4000;XIRECS;1266.0;3
2600;SUBMISSION;BOT_TAKER;VEV_4000;XIRECS;1246.0;1
2700;BOT_TAKER;BOT_MAKER;VELVETFRUIT_EXTRACT;XIRECS;5266.0;3
2700;BOT_MAKER;BOT_TAKER;VEV_6000;XIRECS;0.0;2
2800;BOT_TAKER;BOT_MAKER;VEV_6000;XIRECS;1.0;5
2900;BOT_TAKER;BOT_MAKER;VELVETFRUIT_EXTRACT;XIRECS;5267.0;8
2900;BOT_TAKER;BOT_MAKER;VEV_5400;XIRECS;15.0;2
