day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-2;0;ASH_COATED_OSMIUM;9992;13;;;;;10008;13;10010;29;;;10000.0;0.0
-2;0;HYDROGEL_PACK;9971;12;9969;24;;;9987;12;9990;24;;;9979.0;0.0
-2;0;INTARIAN_PEPPER_ROOT;12993;12;12990;21;;;13007;12;13010;21;;;13000.0;0.0
-2;0;VELVETFRUIT_EXTRACT;5259;58;;;;;5265;41;;;;;5262.0;0.0
-2;0;VEV_4000;1252;15;1249;27;;;1273;15;1276;27;;;1262.5;0.0
-2;0;VEV_4500;753;9;752;24;;;770;11;771;10;772;24;761.5;0.0
-2;0;VEV_5000;263;8;;;;;269;12;270;18;;;266.0;0.0
-2;0;VEV_5100;173;21;;;;;177;9;178;16;;;175.0;0.0
-2;0;VEV_5200;100;33;;;;;102;10;103;24;;;101.0;0.0
-2;0;VEV_5300;49;24;48;16;;;51;25;52;24;;;50.0;0.0
-2;0;VEV_5400;;;;;;;16;5;17;25;;;16.0;0.0
-2;0;VEV_5500;6;26;;;;;7;18;;;;;6.5;0.0
-2;0;VEV_6000;0;20;;;;;1;20;;;;;0.5;0.0
-2;0;VEV_6500;0;18;;;;;1;18;;;;;0.5;0.0
-2;100;ASH_COATED_OSMIUM;9992;14;9990;23;;;10008;14;;;;;10000.0;0.0
-2;100;HYDROGEL_PACK;9976;12;9973;24;;;9992;12;9994;24;;;9984.0;0.0
-2;100;INTARIAN_PEPPER_ROOT;12993;11;12990;22;;;13007;11;13010;22;;;13000.0;0.0
-2;100;VELVETFRUIT_EXTRACT;5260;50;5260;34;;;5266;53;;;;;5263.0;0.0
-2;100;VEV_4000;1251;11;1249;20;;;1273;11;1275;20;;;1262.0;0.0
-2;100;VEV_4500;755;7;753;22;;;771;7;773;22;;;763.0;0.0
-2;100;VEV_5000;263;8;;;;;270;12;;;;;266.5;0.0
-2;100;VEV_5100;173;24;172;24;;;178;21;;;;;175.5;0.0
-2;100;VEV_5200;101;9;100;21;;;104;21;;;;;102.5;0.0
-2;100;VEV_5300;49;23;;;;;51;6;52;18;;;50.0;0.0
-2;100;VEV_5400;15;27;;;;;17;25;;;;;16.0;0.0
-2;100;VEV_5500;6;18;;;;;7;23;;;;;6.5;0.0
-2;100;VEV_6000;0;15;;;;;1;15;;;;;0.5;0.0
-2;100;VEV_6500;0;17;;;;;1;17;;;;;0.5;0.0
-2;200;ASH_COATED_OSMIUM;9990;20;;;;;10008;14;10011;20;;;9999.0;0.0
-2;200;HYDROGEL_PACK;9975;11;9972;27;;;9991;11;9993;27;;;9983.0;0.0
-2;200;INTARIAN_PEPPER_ROOT;12993;8;12990;20;;;13007;8;;;;;13000.0;0.0
-2;200;VELVETFRUIT_EXTRACT;5261;16;5260;33;;;5265;16;5266;55;;;5263.0;0.0
-2;200;VEV_4000;1253;8;1250;20;;;1274;8;1277;20;;;1263.5;0.0
-2;200;VEV_4500;754;9;752;15;;;770;9;772;15;;;762.0;0.0
-2;200;VEV_5000;264;7;;;;;271;20;;;;;267.5;0.0
-2;200;VEV_5100;173;29;172;23;;;177;8;178;24;;;175.0;0.0
-2;200;VEV_5200;101;33;100;24;;;;;;;;;101.0;0.0
-2;200;VEV_5300;50;20;;;;;52;24;;;;;51.0;0.0
-2;200;VEV_5400;16;9;15;20;;;17;17;;;;;16.5;0.0
-2;200;VEV_5500;6;26;;;;;7;28;;;;;6.5;0.0
-2;200;VEV_6000;0;21;;;;;1;21;;;;;0.5;0.0
-2;200;VEV_6500;0;17;;;;;1;17;;;;;0.5;0.0
-2;300;ASH_COATED_OSMIUM;9998;4;;;;;10009;14;10011;26;;;10003.5;0.0
-2;300;HYDROGEL_PACK;9976;14;9974;29;;;9995;29;;;;;9985.5;0.0
-2;300;INTARIAN_PEPPER_ROOT;12993;9;;;;;13002;7;13007;9;13011;15;12997.5;0.0
-2;300;VELVETFRUIT_EXTRACT;5259;42;;;;;5264;15;5265;58;;;5261.5;0.0
-2;300;VEV_4000;1255;11;1252;15;;;1276;11;1279;15;;;1265.5;0.0
-2;300;VEV_4500;755;7;753;14;;;773;14;;;;;764.0;0.0
-2;300;VEV_5000;264;8;263;21;;;270;6;271;13;;;267.0;0.0
-2;300;VEV_5100;172;15;;;;;177;8;178;24;;;174.5;0.0
-2;300;VEV_5200;101;7;100;14;;;104;27;;;;;102.5;0.0
-2;300;VEV_5300;50;23;;;;;52;19;53;18;;;51.0;0.0
-2;300;VEV_5400;15;19;;;;;;;;;;;15.0;0.0
-2;300;VEV_5500;6;26;;;;;7;21;;;;;6.5;0.0
-2;300;VEV_6000;0;20;;;;;1;20;;;;;0.5;0.0
-2;300;VEV_6500;0;14;;;;;1;14;;;;;0.5;0.0
-2;400;ASH_COATED_OSMIUM;9990;22;;;;;10009;12;10011;22;;;9999.5;0.0
-2;400;HYDROGEL_PACK;9981;12;9978;25;;;9997;12;9999;25;;;9989.0;0.0
-2;400;INTARIAN_PEPPER_ROOT;13003;5;12993;10;12990;16;13007;10;13011;16;;;13005.0;0.0
-2;400;VELVETFRUIT_EXTRACT;5259;43;;;;;5265;31;;;;;5262.0;0.0
-2;400;VEV_4000;1254;12;1252;17;;;1275;12;1278;17;;;1264.5;0.0
-2;400;VEV_4500;755;8;753;16;;;771;8;772;12;773;16;763.0;0.0
-2;400;VEV_5000;265;10;264;15;;;271;8;272;18;;;268.0;0.0
-2;400;VEV_5100;172;21;171;24;;;176;8;177;16;;;174.0;0.0
-2;400;VEV_5200;102;32;101;25;;;104;8;105;33;;;103.0;0.0
-2;400;VEV_5300;50;24;;;;;52;13;52;5;;;51.0;0.0
-2;400;VEV_5400;;;;;;;17;27;;;;;17.0;0.0
-2;400;VEV_5500;6;24;;;;;7;20;;;;;6.5;0.0
-2;400;VEV_6000;0;18;;;;;1;18;;;;;0.5;0.0
-2;400;VEV_6500;0;12;;;;;1;12;;;;;0.5;0.0
-2;500;ASH_COATED_OSMIUM;9992;15;9990;25;;;10011;25;;;;;10001.5;0.0
-2;500;HYDROGEL_PACK;9978;21;;;;;9997;11;9999;21;;;9987.5;0.0
-2;500;INTARIAN_PEPPER_ROOT;12993;8;12990;21;;;13008;8;13011;21;;;13000.5;0.0
-2;500;VELVETFRUIT_EXTRACT;5262;17;5261;52;;;5267;67;;;;;5264.5;0.0
-2;500;VEV_4000;1254;7;1252;19;;;1276;7;1278;19;;;1265.0;0.0
-2;500;VEV_4500;755;12;753;12;;;771;12;772;11;773;12;763.0;0.0
-2;500;VEV_5000;267;9;;;;;274;22;;;;;270.5;0.0
-2;500;VEV_5100;173;6;;;;;177;35;178;15;;;175.0;0.0
-2;500;VEV_5200;101;14;;;;;104;28;;;;;102.5;0.0
-2;500;VEV_5300;49;20;;;;;51;20;;;;;50.0;0.0
-2;500;VEV_5400;16;27;15;25;;;17;21;;;;;16.5;0.0
-2;500;VEV_5500;6;20;;;;;7;16;;;;;6.5;0.0
-2;500;VEV_6000;0;18;;;;;1;18;;;;;0.5;0.0
-2;500;VEV_6500;0;19;;;;;1;19;;;;;0.5;0.0
-2;600;ASH_COATED_OSMIUM;;;;;;;10011;26;;;;;10011.0;0.0
-2;600;HYDROGEL_PACK;9980;11;9978;24;;;9996;11;9999;24;;;9988.0;0.0
-2;600;INTARIAN_PEPPER_ROOT;;;;;;;13008;11;;;;;13008.0;0.0
-2;600;VELVETFRUIT_EXTRACT;5262;25;5261;61;;;5266;25;5267;59;;;5264.0;0.0
-2;600;VEV_4000;1254;15;1252;26;;;1276;15;1278;26;;;1265.0;0.0
-2;600;VEV_4500;753;17;;;;;771;10;773;17;;;762.0;0.0
-2;600;VEV_5000;266;9;;;;;272;6;273;24;;;269.0;0.0
-2;600;VEV_5100;174;25;173;23;;;178;28;179;27;;;176.0;0.0
-2;600;VEV_5200;100;22;;;;;103;11;104;16;;;101.5;0.0
-2;600;VEV_5300;49;26;;;;;51;23;;;;;50.0;0.0
-2;600;VEV_5400;15;27;;;;;16;25;17;21;;;15.5;0.0
-2;600;VEV_5500;6;25;;;;;7;28;;;;;6.5;0.0
-2;600;VEV_6000;0;17;;;;;1;17;;;;;0.5;0.0
-2;600;VEV_6500;0;13;;;;;1;13;;;;;0.5;0.0
-2;700;ASH_COATED_OSMIUM;;;;;;;10008;10;10011;25;;;10008.0;0.0
-2;700;HYDROGEL_PACK;9981;11;9978;25;;;9997;11;9999;25;;;9989.0;0.0
-2;700;INTARIAN_PEPPER_ROOT;12994;9;12990;25;;;13011;25;;;;;13002.5;0.0
-2;700;VELVETFRUIT_EXTRACT;5261;67;;;;;5267;49;;;;;5264.0;0.0
-2;700;VEV_4000;1255;7;1253;19;;;1277;7;1279;19;;;1266.0;0.0
-2;700;VEV_4500;754;9;753;8;752;23;770;9;772;23;;;762.0;0.0
-2;700;VEV_5000;266;7;;;;;273;24;;;;;269.5;0.0
-2;700;VEV_5100;175;11;;;;;179;20;180;30;;;177.0;0.0
-2;700;VEV_5200;101;26;100;19;;;103;26;;;;;102.0;0.0
-2;700;VEV_5300;49;16;;;;;51;10;51;17;;;50.0;0.0
-2;700;VEV_5400;15;24;;;;;16;6;17;25;;;15.5;0.0
-2;700;VEV_5500;6;25;;;;;7;18;;;;;6.5;0.0
-2;700;VEV_6000;0;24;;;;;1;24;;;;;0.5;0.0
-2;700;VEV_6500;0;17;;;;;1;17;;;;;0.5;0.0
-2;800;ASH_COATED_OSMIUM;9992;12;9990;25;;;10008;12;10011;25;;;10000.0;0.0
-2;800;HYDROGEL_PACK;9976;22;;;;;9995;15;9997;22;;;9985.5;0.0
-2;800;INTARIAN_PEPPER_ROOT;12994;12;12991;24;;;13008;12;13011;24;;;13001.0;0.0
-2;800;VELVETFRUIT_EXTRACT;5262;15;5261;34;;;5267;47;;;;;5264.5;0.0
-2;800;VEV_4000;1255;9;1252;30;;;1276;9;1278;30;;;1265.5;0.0
-2;800;VEV_4500;754;8;752;17;;;770;8;772;17;;;762.0;0.0
-2;800;VEV_5000;267;35;;;;;273;12;274;22;;;270.0;0.0
-2;800;VEV_5100;175;12;174;27;;;179;26;180;26;;;177.0;0.0
-2;800;VEV_5200;;;;;;;;;;;;;0.0;0.0
