timestamp;buyer;seller;symbol;currency;price;quantity
0;BOT_TAKER;BOT_MAKER;VELVETFRUIT_EXTRACT;XIRECS;5264.0;4
100;BOT_MAKER;BOT_TAKER;HYDROGEL_PACK;XIRECS;9973.0;5
100;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5261.0;3
100;BOT_MAKER;BOT_TAKER;VEV_5300;XIRECS;49.0;5
100;BOT_MAKER;BOT_TAKER;VEV_6500;XIRECS;0.0;2
100;SUBMISSION;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5262.0;5
100;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5261.0;3
200;BOT_MAKER;BOT_TAKER;VEV_4000;XIRECS;1252.0;2
300;BOT_TAKER;BOT_MAKER;VELVETFRUIT_EXTRACT;XIRECS;5266.0;5
300;BOT_TAKER;BOT_MAKER;VEV_5400;XIRECS;17.0;4
400;BOT_TAKER;BOT_MAKER;VELVETFRUIT_EXTRACT;XIRECS;5267.0;3
500;BOT_TAKER;BOT_MAKER;VELVETFRUIT_EXTRACT;XIRECS;5268.0;3
500;SUBMISSION;BOT_TAKER;HYDROGEL_PACK;XIRECS;9973.0;5
700;BOT_TAKER;BOT_MAKER;VELVETFRUIT_EXTRACT;XIRECS;5267.0;6
700;SUBMISSION;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5262.0;5
700;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5261.0;1
800;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5262.0;8
800;BOT_MAKER;BOT_TAKER;VEV_5300;XIRECS;50.0;2
800;BOT_MAKER;BOT_TAKER;VEV_6000;XIRECS;0.0;5
1100;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5261.0;7
1200;BOT_MAKER;BOT_TAKER;HYDROGEL_PACK;XIRECS;9971.0;6
1300;BOT_TAKER;BOT_MAKER;HYDROGEL_PACK;XIRECS;9989.0;5
1300;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5261.0;4
1400;BOT_TAKER;BOT_MAKER;HYDROGEL_PACK;XIRECS;9983.0;6
1400;BOT_MAKER;BOT_TAKER;VEV_4000;XIRECS;1251.0;2
1400;BOT_MAKER;BOT_TAKER;VEV_5400;XIRECS;16.0;2
1400;BOT_TAKER;BOT_MAKER;VEV_6000;XIRECS;1.0;5
1500;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5258.0;5
1600;BOT_TAKER;BOT_MAKER;HYDROGEL_PACK;XIRECS;9983.0;3
1600;BOT_TAKER;BOT_MAKER;VELVETFRUIT_EXTRACT;XIRECS;5264.0;8
1700;BOT_TAKER;BOT_MAKER;VELVETFRUIT_EXTRACT;XIRECS;5264.0;5
1700;BOT_TAKER;BOT_MAKER;VEV_5500;XIRECS;7.0;2
1700;BOT_MAKER;BOT_TAKER;VEV_6500;XIRECS;0.0;5
1800;BOT_MAKER;BOT_TAKER;VEV_6500;XIRECS;0.0;5
1900;BOT_TAKER;BOT_MAKER;VEV_5300;XIRECS;50.0;3
2000;BOT_TAKER;BOT_MAKER;VELVETFRUIT_EXTRACT;XIRECS;5265.0;4
2000;BOT_TAKER;SUBMISSION;HYDROGEL_PACK;XIRECS;9980.0;5
2100;BOT_TAKER;BOT_MAKER;VELVETFRUIT_EXTRACT;XIRECS;5265.0;6
2200;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5260.0;8
2300;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5259.0;8
2500;BOT_TAKER;BOT_MAKER;HYDROGEL_PACK;XIRECS;9972.0;5
2700;BOT_TAKER;BOT_MAKER;HYDROGEL_PACK;XIRECS;9974.0;2
2800;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5262.0;3
2800;BOT_MAKER;BOT_TAKER;VEV_5500;XIRECS;6.0;2
2900;BOT_MAKER;BOT_TAKER;HYDROGEL_PACK;XIRECS;9954.0;2
3000;BOT_TAKER;BOT_MAKER;HYDROGEL_PACK;XIRECS;9970.0;4
3000;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5260.0;7
3100;BOT_MAKER;BOT_TAKER;HYDROGEL_PACK;XIRECS;9958.0;5
3200;BOT_TAKER;BOT_MAKER;HYDROGEL_PACK;XIRECS;9973.0;3
3200;BOT_TAKER;BOT_MAKER;VELVETFRUIT_EXTRACT;XIRECS;5264.0;7
3200;BOT_TAKER;BOT_MAKER;VEV_4000;XIRECS;1276.0;2
3200;BOT_TAKER;SUBMISSION;VEV_4000;XIRECS;1275.0;3
3300;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5259.0;13
3400;BOT_TAKER;BOT_MAKER;HYDROGEL_PACK;XIRECS;9967.0;3
3500;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5258.0;5
3500;BOT_TAKER;BOT_MAKER;VEV_4000;XIRECS;1274.0;3
3500;BOT_TAKER;BOT_MAKER;VEV_6000;XIRECS;1.0;2
3600;BOT_MAKER;BOT_TAKER;VEV_5400;XIRECS;16.0;5
3600;BOT_TAKER;BOT_MAKER;VEV_5500;XIRECS;7.0;4
3600;BOT_MAKER;BOT_TAKER;VEV_6000;XIRECS;0.0;5
3700;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5258.0;5
3700;BOT_MAKER;BOT_TAKER;VEV_6000;XIRECS;0.0;3
3800;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5258.0;8
3800;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5258.0;5
3900;BOT_MAKER;BOT_TAKER;VEV_6500;XIRECS;0.0;3
4000;BOT_MAKER;BOT_TAKER;HYDROGEL_PACK;XIRECS;9954.0;4
4100;BOT_TAKER;BOT_MAKER;VELVETFRUIT_EXTRACT;XIRECS;5262.0;8
4100;BOT_TAKER;BOT_MAKER;VEV_5500;XIRECS;7.0;4
4200;BOT_MAKER;BOT_TAKER;HYDROGEL_PACK;XIRECS;9956.0;2
4200;SUBMISSION;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5260.0;5
4300;BOT_TAKER;BOT_MAKER;HYDROGEL_PACK;XIRECS;9973.0;5
4400;BOT_MAKER;BOT_TAKER;HYDROGEL_PACK;XIRECS;9958.0;2
4400;BOT_MAKER;BOT_TAKER;VEV_5400;XIRECS;16.0;2
4400;BOT_MAKER;BOT_TAKER;VEV_5500;XIRECS;6.0;3
4700;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5261.0;8
4700;SUBMISSION;BOT_TAKER;HYDROGEL_PACK;XIRECS;9960.0;2
4800;BOT_TAKER;BOT_MAKER;HYDROGEL_PACK;XIRECS;9972.0;2
4800;BOT_TAKER;BOT_MAKER;VELVETFRUIT_EXTRACT;XIRECS;5265.0;10
4900;BOT_TAKER;BOT_MAKER;HYDROGEL_PACK;XIRECS;9973.0;3
4900;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5259.0;8
4900;BOT_TAKER;BOT_MAKER;VEV_6000;XIRECS;1.0;2
4900;SUBMISSION;BOT_TAKER;HYDROGEL_PACK;XIRECS;9958.0;2
5000;BOT_TAKER;BOT_MAKER;VELVETFRUIT_EXTRACT;XIRECS;5265.0;6
5000;BOT_TAKER;BOT_MAKER;VEV_5500;XIRECS;7.0;5
5000;SUBMISSION;BOT_TAKER;VEV_4000;XIRECS;1258.0;2
5200;BOT_MAKER;BOT_TAKER;VEV_4000;XIRECS;1258.0;1
5200;SUBMISSION;BOT_TAKER;HYDROGEL_PACK;XIRECS;9951.0;2
5400;BOT_TAKER;BOT_MAKER;VELVETFRUIT_EXTRACT;XIRECS;5264.0;9
5500;BOT_TAKER;SUBMISSION;VELVETFRUIT_EXTRACT;XIRECS;5265.0;5
5600;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5261.0;5
5600;SUBMISSION;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5262.0;5
5600;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5261.0;3
5700;BOT_MAKER;BOT_TAKER;VEV_5500;XIRECS;6.0;3
5800;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5263.0;5
5800;BOT_MAKER;BOT_TAKER;VEV_4000;XIRECS;1259.0;3
5800;SUBMISSION;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5264.0;5
5800;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5263.0;1
5900;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5263.0;14
6000;BOT_MAKER;BOT_TAKER;VEV_5300;XIRECS;46.0;4
6100;BOT_TAKER;BOT_MAKER;HYDROGEL_PACK;XIRECS;9965.0;2
6100;BOT_TAKER;BOT_MAKER;VEV_4000;XIRECS;1283.0;1
6200;BOT_MAKER;BOT_TAKER;HYDROGEL_PACK;XIRECS;9948.0;6
6200;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5262.0;7
6300;BOT_TAKER;BOT_MAKER;VEV_6000;XIRECS;1.0;2
6400;BOT_MAKER;BOT_TAKER;VEV_6500;XIRECS;0.0;4
6500;SUBMISSION;BOT_TAKER;VEV_4000;XIRECS;1262.0;3
6600;BOT_TAKER;BOT_MAKER;VELVETFRUIT_EXTRACT;XIRECS;5268.0;12
6600;BOT_TAKER;BOT_MAKER;VEV_4000;XIRECS;1282.0;1
6800;BOT_TAKER;BOT_MAKER;VELVETFRUIT_EXTRACT;XIRECS;5268.0;6
6800;BOT_TAKER;BOT_MAKER;VEV_4000;XIRECS;1284.0;3
6800;BOT_MAKER;BOT_TAKER;VEV_4000;XIRECS;1262.0;1
6900;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5263.0;5
6900;BOT_TAKER;BOT_MAKER;VEV_5400;XIRECS;18.0;3
6900;BOT_TAKER;BOT_MAKER;VEV_5500;XIRECS;7.0;5
6900;BOT_MAKER;BOT_TAKER;VEV_6000;XIRECS;0.0;5
6900;BOT_MAKER;BOT_TAKER;VEV_6500;XIRECS;0.0;3
7200;BOT_TAKER;BOT_MAKER;VEV_4000;XIRECS;1284.0;1
7300;SUBMISSION;BOT_TAKER;HYDROGEL_PACK;XIRECS;9957.0;3
7400;BOT_MAKER;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5261.0;8
7400;SUBMISSION;BOT_TAKER;VEV_4000;XIRECS;1263.0;3
7500;BOT_MAKER;BOT_TAKER;HYDROGEL_PACK;XIRECS;9958.0;5
7500;BOT_TAKER;BOT_MAKER;VEV_6500;XIRECS;1.0;5
7500;SUBMISSION;BOT_TAKER;VELVETFRUIT_EXTRACT;XIRECS;5262.0;5
7800;BOT_MAKER;BOT_TAKER;HYDROGEL_PACK;XIRECS;9954.0;3
7800;BOT_MAKER;BOT_TAKER;VEV_4000;XIRECS;1263.0;3
7900;BOT_TAKER;BOT_MAKER;HYDROGEL_PACK;XIRECS;9970.0;5
