day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-2;0;HYDROGEL_PACK;9971;12;9969;22;;;9987;12;9990;22;;;9979.0;0.0
-2;0;VELVETFRUIT_EXTRACT;5260;15;5259;62;;;5265;59;;;;;5262.5;0.0
-2;0;VEV_4000;1252;10;1249;18;;;1273;10;1276;18;;;1262.5;0.0
-2;0;VEV_4500;754;12;752;14;;;772;14;;;;;763.0;0.0
-2;0;VEV_5000;263;30;262;12;;;269;26;270;24;;;266.0;0.0
-2;0;VEV_5100;;;;;;;;;;;;;0.0;0.0
-2;0;VEV_5200;100;12;;;;;103;17;;;;;101.5;0.0
-2;0;VEV_5300;49;26;;;;;51;28;;;;;50.0;0.0
-2;0;VEV_5400;16;24;15;16;;;16;18;17;24;;;16.0;0.0
-2;0;VEV_5500;6;18;;;;;7;24;;;;;6.5;0.0
-2;0;VEV_6000;0;22;;;;;1;22;;;;;0.5;0.0
-2;0;VEV_6500;0;12;;;;;1;12;;;;;0.5;0.0
-2;100;HYDROGEL_PACK;9972;15;9970;29;;;9988;15;9991;29;;;9980.0;0.0
-2;100;VELVETFRUIT_EXTRACT;5262;30;;;;;5267;19;5268;48;;;5264.5;0.0
-2;100;VEV_4000;1253;7;1250;28;;;1274;7;1276;28;;;1263.5;0.0
-2;100;VEV_4500;754;11;752;20;;;770;11;771;8;772;20;762.0;0.0
-2;100;VEV_5000;264;12;263;14;;;271;20;;;;;267.5;0.0
-2;100;VEV_5100;173;15;;;;;178;6;;;;;175.5;0.0
-2;100;VEV_5200;99;31;;;;;103;19;;;;;101.0;0.0
-2;100;VEV_5300;50;20;;;;;;;;;;;50.0;0.0
-2;100;VEV_5400;15;30;;;;;17;16;;;;;16.0;0.0
-2;100;VEV_5500;6;21;;;;;7;28;;;;;6.5;0.0
-2;100;VEV_6000;0;24;;;;;1;24;;;;;0.5;0.0
-2;100;VEV_6500;0;19;;;;;1;19;;;;;0.5;0.0
-2;200;HYDROGEL_PACK;9973;15;9970;22;;;9989;15;9991;22;;;9981.0;0.0
-2;200;VELVETFRUIT_EXTRACT;5262;17;5261;30;5261;22;5267;24;;;;;5264.5;0.0
-2;200;VEV_4000;1252;15;1250;28;;;1273;15;1276;28;;;1262.5;0.0
-2;200;VEV_4500;755;9;753;19;;;771;9;773;19;;;763.0;0.0
-2;200;VEV_5000;263;7;;;;;269;27;;;;;266.0;0.0
-2;200;VEV_5100;174;31;173;21;;;178;12;179;30;;;176.0;0.0
-2;200;VEV_5200;100;22;;;;;104;32;;;;;102.0;0.0
-2;200;VEV_5300;50;19;;;;;52;19;52;21;;;51.0;0.0
