day;timestamp;product;fair_value;position;cash;mtm_pnl
-2;0;HYDROGEL_PACK;9979.317159933371;0;0.0;0.0
-2;0;VELVETFRUIT_EXTRACT;5262.383236752377;0;0.0;0.0
-2;0;VEV_4000;1262.383239074035;0;0.0;0.0
-2;0;VEV_4500;762.3832493382054;0;0.0;0.0
-2;0;VEV_5000;265.58852408622;0;0.0;0.0
-2;0;VEV_5100;174.79315318431225;0;0.0;0.0
-2;0;VEV_5200;101.28348299929569;0;0.0;0.0
-2;0;VEV_5300;50.061115940769874;0;0.0;0.0
-2;0;VEV_5400;16.005339767601157;0;0.0;0.0
-2;0;VEV_5500;6.3870003774717405;0;0.0;0.0
-2;0;VEV_6000;0.0007748821533198731;0;0.0;0.0
-2;0;VEV_6500;0.0;0;0.0;0.0
-2;100;HYDROGEL_PACK;9980.285311803207;0;0.0;0.0
-2;100;VELVETFRUIT_EXTRACT;5264.646286147635;0;0.0;0.0
-2;100;VEV_4000;1263.1381818444765;0;0.0;0.0
-2;100;VEV_4500;762.0831922339489;0;0.0;0.0
-2;100;VEV_5000;266.51368635306324;0;0.0;0.0
-2;100;VEV_5100;175.53577918202922;0;0.0;0.0
-2;100;VEV_5200;101.49842806841293;0;0.0;0.0
-2;100;VEV_5300;50.780779631109915;0;0.0;0.0
-2;100;VEV_5400;16.135278116417687;0;0.0;0.0
-2;100;VEV_5500;6.3762006908186475;0;0.0;0.0
-2;100;VEV_6000;0.000769540240432446;0;0.0;0.0
-2;100;VEV_6500;0.0;0;0.0;0.0
-2;200;HYDROGEL_PACK;9980.518370093212;0;0.0;0.0
-2;200;VELVETFRUIT_EXTRACT;5264.185235017192;0;0.0;0.0
-2;200;VEV_4000;1262.8022834631422;0;0.0;0.0
-2;200;VEV_4500;763.4247077384222;0;0.0;0.0
-2;200;VEV_5000;265.53076543114025;0;0.0;0.0
-2;200;VEV_5100;176.2525317853587;0;0.0;0.0
-2;200;VEV_5200;101.82552828462461;0;0.0;0.0
-2;200;VEV_5300;50.55482495574578;0;0.0;0.0
-2;200;VEV_5400;16.577163234278586;0;0.0;0.0
-2;200;VEV_5500;6.532120897983838;0;0.0;0.0
-2;200;VEV_6000;0.0007609261855732577;0;0.0;0.0
-2;200;VEV_6500;0.0;0;0.0;0.0
-2;300;HYDROGEL_PACK;9984.253122552387;0;0.0;0.0
-2;300;VELVETFRUIT_EXTRACT;5264.963702507267;0;0.0;0.0
-2;300;VEV_4000;1262.4765085061815;0;0.0;0.0
-2;300;VEV_4500;765.5555984297881;0;0.0;0.0
-2;300;VEV_5000;266.3743493822953;0;0.0;0.0
-2;300;VEV_5100;176.30411675637274;0;0.0;0.0
-2;300;VEV_5200;101.15893194704176;0;0.0;0.0
-2;300;VEV_5300;50.78590614270389;0;0.0;0.0
-2;300;VEV_5400;16.537191156607054;0;0.0;0.0
-2;300;VEV_5500;6.561652579755901;0;0.0;0.0
-2;300;VEV_6000;0.0007537429222131854;0;0.0;0.0
-2;300;VEV_6500;0.0;0;0.0;0.0
-2;400;HYDROGEL_PACK;9984.012163958248;0;0.0;0.0
-2;400;VELVETFRUIT_EXTRACT;5267.026736185084;-5;26340.0;4.8663190745792235
-2;400;VEV_4000;1262.4021318043538;0;0.0;0.0
-2;400;VEV_4500;764.8189365895856;0;0.0;0.0
-2;400;VEV_5000;266.0720362779539;0;0.0;0.0
-2;400;VEV_5100;177.09748171818939;0;0.0;0.0
-2;400;VEV_5200;100.51890311026561;5;-505.0;-2.4054844486719276
-2;400;VEV_5300;51.10869970182469;0;0.0;0.0
-2;400;VEV_5400;16.303382933695183;0;0.0;0.0
-2;400;VEV_5500;6.56412378486386;0;0.0;0.0
-2;400;VEV_6000;0.0007798195702936745;0;0.0;0.0
-2;400;VEV_6500;0.0;0;0.0;0.0
-2;500;HYDROGEL_PACK;9982.275458401726;0;0.0;0.0
-2;500;VELVETFRUIT_EXTRACT;5266.991135796794;-5;26340.0;5.044321016030153
-2;500;VEV_4000;1264.4536249871878;0;0.0;0.0
-2;500;VEV_4500;765.0309037703613;0;0.0;0.0
-2;500;VEV_5000;265.8399994573987;0;0.0;0.0
-2;500;VEV_5100;178.3276174837688;0;0.0;0.0
-2;500;VEV_5200;101.3203602654225;5;-505.0;1.6018013271124687
-2;500;VEV_5300;51.23870239853669;0;0.0;0.0
-2;500;VEV_5400;16.1646325750163;0;0.0;0.0
-2;500;VEV_5500;6.465715061470013;0;0.0;0.0
-2;500;VEV_6000;0.0007843875172381803;0;0.0;0.0
-2;500;VEV_6500;0.0;0;0.0;0.0
-2;600;HYDROGEL_PACK;9981.202146885895;-3;29964.0;20.39355934231571
-2;600;VELVETFRUIT_EXTRACT;5266.795900837432;-5;26340.0;6.020495812841546
-2;600;VEV_4000;1264.1227790159603;0;0.0;0.0
-2;600;VEV_4500;765.0831093835135;0;0.0;0.0
-2;600;VEV_5000;266.36806745893745;0;0.0;0.0
-2;600;VEV_5100;177.98480969940945;0;0.0;0.0
-2;600;VEV_5200;102.07596286554802;5;-505.0;5.379814327740121
-2;600;VEV_5300;50.58742493373962;0;0.0;0.0
-2;600;VEV_5400;15.811519443975863;0;0.0;0.0
-2;600;VEV_5500;6.474267731054353;0;0.0;0.0
-2;600;VEV_6000;0.0007514063740461038;0;0.0;0.0
-2;600;VEV_6500;0.0;0;0.0;0.0
-2;700;HYDROGEL_PACK;9981.225970129639;-3;29964.0;20.322089611083356
-2;700;VELVETFRUIT_EXTRACT;5267.144111895006;-10;52685.0;13.558881049939373
-2;700;VEV_4000;1263.562707880923;0;0.0;0.0
-2;700;VEV_4500;765.9421404252413;0;0.0;0.0
-2;700;VEV_5000;265.15185103690584;0;0.0;0.0
-2;700;VEV_5100;177.9839246631794;0;0.0;0.0
-2;700;VEV_5200;103.14116692265578;5;-505.0;10.705834613278967
-2;700;VEV_5300;50.58072810686643;0;0.0;0.0
-2;700;VEV_5400;15.831851925396716;0;0.0;0.0
-2;700;VEV_5500;6.4866166591363354;0;0.0;0.0
-2;700;VEV_6000;0.0007561307589511276;0;0.0;0.0
-2;700;VEV_6500;0.0;0;0.0;0.0
-2;800;HYDROGEL_PACK;9981.980825409626;-3;29964.0;18.05752377112367
-2;800;VELVETFRUIT_EXTRACT;5266.181664715623;-10;52685.0;23.18335284377099
-2;800;VEV_4000;1264.3201144434076;0;0.0;0.0
-2;800;VEV_4500;765.2426805138351;0;0.0;0.0
-2;800;VEV_5000;265.1245363942083;0;0.0;0.0
-2;800;VEV_5100;178.71166590366565;0;0.0;0.0
-2;800;VEV_5200;103.30948290287225;5;-505.0;11.547414514361208
-2;800;VEV_5300;50.12128603698399;0;0.0;0.0
-2;800;VEV_5400;15.685778910411381;0;0.0;0.0
-2;800;VEV_5500;6.489354751528362;0;0.0;0.0
-2;800;VEV_6000;0.0006994427671479022;0;0.0;0.0
-2;800;VEV_6500;0.0;0;0.0;0.0
-2;900;HYDROGEL_PACK;9979.831160540276;-3;29964.0;24.50651837917394
-2;900;VELVETFRUIT_EXTRACT;5266.567368910643;-10;52685.0;19.32631089356437
-2;900;VEV_4000;1265.4764541112504;0;0.0;0.0
-2;900;VEV_4500;764.4697344587714;0;0.0;0.0
-2;900;VEV_5000;264.53331373073615;0;0.0;0.0
-2;900;VEV_5100;177.5611810613335;0;0.0;0.0
-2;900;VEV_5200;103.56713576321367;5;-505.0;12.835678816068366
-2;900;VEV_5300;50.54773109192082;0;0.0;0.0
-2;900;VEV_5400;15.434957741969876;0;0.0;0.0
-2;900;VEV_5500;6.490463053520916;0;0.0;0.0
-2;900;VEV_6000;0.0007760058782332479;0;0.0;0.0
-2;900;VEV_6500;0.0;0;0.0;0.0
-2;1000;HYDROGEL_PACK;9981.895764062769;-3;29964.0;18.312707811695873
-2;1000;VELVETFRUIT_EXTRACT;5266.500350678506;-10;52685.0;19.9964932149378
-2;1000;VEV_4000;1264.5288472669247;0;0.0;0.0
-2;1000;VEV_4500;765.8840452797498;0;0.0;0.0
-2;1000;VEV_5000;264.1186784457775;0;0.0;0.0
-2;1000;VEV_5100;177.00385165331937;0;0.0;0.0
-2;1000;VEV_5200;103.43406126288687;5;-505.0;12.170306314434356
-2;1000;VEV_5300;50.71732559670446;0;0.0;0.0
-2;1000;VEV_5400;15.548088551432029;0;0.0;0.0
-2;1000;VEV_5500;6.449725677513943;0;0.0;0.0
-2;1000;VEV_6000;0.0008000932409799326;0;0.0;0.0
-2;1000;VEV_6500;0.0;0;0.0;0.0
-2;1100;HYDROGEL_PACK;9982.09226364905;-3;29964.0;17.723209052848688
-2;1100;VELVETFRUIT_EXTRACT;5267.201268850125;-10;52685.0;12.987311498742201
-2;1100;VEV_4000;1263.890613169508;0;0.0;0.0
-2;1100;VEV_4500;766.5731747662255;0;0.0;0.0
-2;1100;VEV_5000;263.05896251261726;0;0.0;0.0
-2;1100;VEV_5100;178.34371786476257;0;0.0;0.0
-2;1100;VEV_5200;103.46813857342026;5;-505.0;12.340692867101325
-2;1100;VEV_5300;50.8325024711353;0;0.0;0.0
-2;1100;VEV_5400;15.965371493094938;0;0.0;0.0
-2;1100;VEV_5500;6.5465473072733555;0;0.0;0.0
-2;1100;VEV_6000;0.0007418755451443801;0;0.0;0.0
-2;1100;VEV_6500;0.0;0;0.0;0.0
-2;1200;HYDROGEL_PACK;9984.844879068753;-3;29964.0;9.465362793744134
-2;1200;VELVETFRUIT_EXTRACT;5268.553051997114;-10;52685.0;-0.5305199711438036
-2;1200;VEV_4000;1264.8466598468522;-3;3822.0;27.460020459443513
-2;1200;VEV_4500;766.8555879584474;0;0.0;0.0
-2;1200;VEV_5000;264.27567464448896;0;0.0;0.0
-2;1200;VEV_5100;178.39069960022366;0;0.0;0.0
-2;1200;VEV_5200;104.01040604524074;5;-505.0;15.05203022620367
-2;1200;VEV_5300;50.53737600249;0;0.0;0.0
-2;1200;VEV_5400;15.894215910080675;0;0.0;0.0
-2;1200;VEV_5500;6.560230253939842;0;0.0;0.0
-2;1200;VEV_6000;0.0007550041581977923;0;0.0;0.0
-2;1200;VEV_6500;0.0;0;0.0;0.0
-2;1300;HYDROGEL_PACK;9985.052053041423;-3;29964.0;8.843840875728347
-2;1300;VELVETFRUIT_EXTRACT;5270.512474972382;-10;52685.0;-20.12474972382188
-2;1300;VEV_4000;1264.411284618508;-3;3822.0;28.766146144475897
-2;1300;VEV_4500;768.5723206848617;0;0.0;0.0
-2;1300;VEV_5000;265.6063339894514;0;0.0;0.0
-2;1300;VEV_5100;178.69621281752563;0;0.0;0.0
-2;1300;VEV_5200;103.51981721695078;5;-505.0;12.599086084753935
-2;1300;VEV_5300;50.183411017270544;0;0.0;0.0
-2;1300;VEV_5400;15.927263703683941;0;0.0;0.0
-2;1300;VEV_5500;6.5505851886311;0;0.0;0.0
-2;1300;VEV_6000;0.0007877911912782925;0;0.0;0.0
-2;1300;VEV_6500;0.0;0;0.0;0.0
-2;1400;HYDROGEL_PACK;9983.972798626055;-3;29964.0;12.081604121834971
-2;1400;VELVETFRUIT_EXTRACT;5273.10510803578;-10;52685.0;-46.05108035779995
-2;1400;VEV_4000;1265.6981475392702;-3;3822.0;24.905557382189727
-2;1400;VEV_4500;767.8382888097115;0;0.0;0.0
-2;1400;VEV_5000;265.3025453056699;0;0.0;0.0
-2;1400;VEV_5100;177.65666126778282;0;0.0;0.0
-2;1400;VEV_5200;103.00788503904553;5;-505.0;10.039425195227636
-2;1400;VEV_5300;50.64383859196671;0;0.0;0.0
-2;1400;VEV_5400;15.907408106749514;0;0.0;0.0
-2;1400;VEV_5500;6.547528046985829;0;0.0;0.0
-2;1400;VEV_6000;0.0007631330824287264;0;0.0;0.0
-2;1400;VEV_6500;0.0;0;0.0;0.0
-2;1500;HYDROGEL_PACK;9987.415508538823;-3;29964.0;1.7534743835312838
-2;1500;VELVETFRUIT_EXTRACT;5272.29796162188;-10;52685.0;-37.97961621879949
-2;1500;VEV_4000;1265.8900687781409;-3;3822.0;24.3297936655772
-2;1500;VEV_4500;766.2590477931589;0;0.0;0.0
-2;1500;VEV_5000;264.9242089390872;0;0.0;0.0
-2;1500;VEV_5100;178.17945253849152;0;0.0;0.0
-2;1500;VEV_5200;104.242078363023;5;-505.0;16.21039181511503
-2;1500;VEV_5300;51.09262295774652;0;0.0;0.0
-2;1500;VEV_5400;15.639615877071671;0;0.0;0.0
-2;1500;VEV_5500;6.6176130878932575;0;0.0;0.0
-2;1500;VEV_6000;0.000799717311709249;0;0.0;0.0
-2;1500;VEV_6500;0.0;0;0.0;0.0
-2;1600;HYDROGEL_PACK;9985.346604810606;-3;29964.0;7.960185568183078
